,Jan_2019,Feb_2019,Mar_2019,Apr_2019,May_2019,Jun_2019,Jul_2019,Aug_2019,Sep_2019,Oct_2019,Nov_2019,Dec_2019,Jan_2020,Feb_2020,Mar_2020,Apr_2020,May_2020,Jun_2020,Jul_2020,Aug_2020,Sep_2020,Oct_2020,Nov_2020,Dec_2020,Jan_2021,Feb_2021,Mar_2021,Apr_2021,May_2021,Jun_2021,Jul_2021,Aug_2021,Sep_2021,Oct_2021,Nov_2021,Dec_2021,Jan_2022,Feb_2022,Mar_2022,Apr_2022,May_2022,Jun_2022,Jul_2022,Aug_2022,Sep_2022,Oct_2022,Nov_2022,Dec_2022
LUCERNE_LNODELD,,,,,,,,,,,,,30.333205,25.26594,25.40076,21.762075,18.40065,21.761715000000002,22.272714999999998,30.305505,30.79506,33.87459,33.77823,35.17556,31.247675,,,,,,,,,,,,,,,,,,,,,,,
LUIS#3_1_N001,,,,,,,,,,,,,30.613075000000002,26.279705,25.86048,22.274234999999997,19.10861,22.069315,23.490160000000003,35.262834999999995,32.100030000000004,36.433945,36.26425,37.8249,32.201565,39.398425,32.85847,34.794715,35.398489999999995,42.638535000000005,56.34658,53.339020000000005,59.00811,60.31251,57.1058,60.18635,51.275,49.69592,49.61047,63.10662,68.62709000000001,71.27497,73.637395,94.2817,89.14846,,,
LUIS#5_1_N001,,,,,,,,,,,,,30.608455,26.279695,25.86113,22.268659999999997,19.10556,22.05923,23.489935000000003,35.25795,32.098385,36.433945,36.26425,37.8249,32.199955,39.398425,32.85847,34.794715,35.39674,42.637445,56.343395,53.33654,59.002175,60.31251,57.1058,60.180355000000006,51.275,49.69592,49.61047,63.10662,68.62363500000001,71.27497,73.637395,94.2817,89.14846,,,
LUZ8G_7_B1,,,,,,,,,,,,,30.294584999999998,25.601255000000002,25.19862,22.035995,19.017654999999998,21.957625,23.505585,35.587315000000004,31.987630000000003,35.864585,35.65625,37.832440000000005,31.580145,38.66713,32.05041,33.30606,31.40943,42.116895,55.570904999999996,52.012434999999996,58.865335,57.17966,55.34764,60.326395,49.973005,45.55009,45.21425,61.65032,66.79504,67.701865,68.52541500000001,89.22364999999999,85.90442,,,
LUZ9G_7_B1,,,,,,,,,,,,,30.294584999999998,25.601255000000002,25.19862,22.035995,19.017654999999998,21.957625,23.505585,35.587315000000004,31.98928,35.86638,35.65625,37.81164,31.580145,38.66713,32.05041,33.309435,31.40943,42.116895,55.570904999999996,52.01253,58.8685,57.17966,55.34764,60.326395,49.973005,45.55009,45.21425,61.65032,66.79504,67.68211,68.52541500000001,89.22364999999999,85.90442,,,
LYOTH-SP_6_N001,,,,,,,,,,,,,31.458655,26.710250000000002,26.85313,23.459915000000002,19.813319999999997,23.855625,23.88677,32.95201,33.43151,36.870015,36.72092,38.1112,32.962485,40.54401,33.78836,35.696600000000004,36.7034,44.8602,56.578694999999996,54.425585,61.652235000000005,68.917625,57.36723,60.706885,51.96892,48.68957,48.07775,68.32968,73.99275,76.48249999999999,71.627555,88.85263,89.6232,,,
LYTNVLLE_6_N001,,,,,,,,,,,,,33.068290000000005,28.24756,21.53711,20.427525000000003,19.765555,23.920090000000002,23.057115,33.994315,32.716035000000005,40.962199999999996,36.88206,40.51014,35.544055,42.81925,37.54195,40.426275000000004,39.412425,48.066295,61.361225,55.685069999999996,61.121365,69.292395,60.57704,64.62491,55.962745,50.61807,51.47549,69.684075,78.007975,60.647985,71.360535,93.452825,86.22434,,,
MABURY_1_N001,,,,,,,,,,,,,31.99776,26.90424,27.20113,23.90238,20.954795,24.61308,24.055165000000002,33.48312,34.36777,37.32755,37.04606,38.646645,33.45797,40.987075,34.27871,36.512010000000004,39.028035,45.25327,58.014675,55.18,62.44536,66.864935,58.3522,63.314080000000004,52.951679999999996,49.77999,50.08036,69.06113,77.842555,78.72634,75.660065,91.193495,90.32186,,,
MABURY_6_N001,,,,,,,,,,,,,32.061095,26.924875,27.36553,24.05743,21.087359999999997,24.74895,23.934489999999997,33.431215,34.34133,37.164505000000005,36.94767,38.28702,33.25216,40.6609,34.22393,36.439840000000004,38.896225,44.607305,57.17145,54.85089,62.30216,65.70712,57.9296,61.881055,53.286265,49.818830000000005,50.14416,67.42697,78.70669000000001,79.150655,76.228205,92.420515,91.89787000000001,,,
MACDOEL_LNODE20,,,,,,,,,,,,,30.335875,25.267020000000002,25.41146,21.762075,18.404645000000002,21.76415,22.28514,30.30722,30.79506,33.885504999999995,33.78921,35.188874999999996,31.257424999999998,,,,,,,,,,,,,,,,,,,,,,,
