NODE_ID,Jan_2019,Feb_2019,Mar_2019,Apr_2019,May_2019,Jun_2019,Jul_2019,Aug_2019,Sep_2019,Oct_2019,Nov_2019,Dec_2019,Jan_2020,Feb_2020,Mar_2020,Apr_2020,May_2020,Jun_2020,Jul_2020,Aug_2020,Sep_2020,Oct_2020,Nov_2020,Dec_2020,Jan_2021,Feb_2021,Mar_2021,Apr_2021,May_2021,Jun_2021,Jul_2021,Aug_2021,Sep_2021,Oct_2021,Nov_2021,Dec_2021,Jan_2022,Feb_2022,Mar_2022,Apr_2022,May_2022,Jun_2022,Jul_2022,Aug_2022,Sep_2022,Oct_2022,Nov_2022,Dec_2022
LSPSTAS_2_N002,,,,,,,,,,,,,32.26390101,27.11600037,27.83266201,23.78999986,20.11859745,24.98467379,26.44613038,51.1686477,42.74413872,43.94215901,39.7584949,41.04564734,34.52262827,60.84187063,33.96267145,36.52873772,39.11698758,51.74143246,67.9262971,61.16574921,68.88789353,69.6039012,60.19886456,63.28861945,54.62242864,49.37982356,48.83122704,67.70921006,73.33814611,80.18224818,75.51167826,99.68898718,125.4955875,,,
LSPSTAS_2_N010,,,,,,,,,,,,,32.26390101,27.11600037,27.83266201,23.78999986,20.11859745,24.98467379,26.44613038,51.1686477,42.74413872,43.94215901,39.7584949,41.04904392,34.52262827,60.84974866,33.98566689,36.52873772,39.11698758,51.75565488,67.9262971,61.18645171,68.88789353,69.6039012,60.19886456,63.28861945,54.64458036,49.37982356,48.83122704,67.70921006,73.33814611,80.18224818,75.51167826,99.68898718,125.4955875,,,
LSPSTAS_2_N011,,,,,,,,,,,,,32.26390101,27.11600037,27.83266201,23.78999986,20.11859745,24.98467379,26.44613038,51.1686477,42.74413872,43.94215901,39.7584949,41.04564734,34.52262827,60.84187063,33.96267145,36.52873772,39.11698758,51.74143246,67.9262971,61.16574921,68.88789353,69.6039012,61.13440208,75.17143217,54.62242864,49.37982356,48.83122704,67.70921006,73.33814611,80.18224818,75.51167826,99.68898718,125.4955875,,,
LSTHLLS_6_N001,,,,,,,,,,,,,30.5964652,25.90432333,25.55987908,18.20971422,17.15425345,22.23828542,25.70512132,49.11975534,41.17166651,42.76322155,38.411572,40.47692702,32.82539555,60.24075451,32.31764716,32.86397078,28.06745699,48.45542325,66.36089828,58.43139468,63.276766,56.61911488,55.85791112,60.21714489,51.83179189,42.11154132,41.46432404,56.25598635,57.38017749,69.41156667,74.58469499,100.0308585,120.8916563,,,
LUCERNE_1_N001,,,,,,,,,,,,,31.90775903,28.28155164,20.97325106,20.96093096,12.93641257,27.75807167,26.19330397,60.8857232,42.97044467,47.66864302,38.09481932,41.00940089,35.58277522,66.57846165,35.70092934,39.10256606,37.50157862,60.64701004,85.19272759,66.61824556,69.05924553,70.14663515,61.01695505,63.96288642,55.22255229,48.46358793,47.59955506,65.7862532,77.31228394,71.3075107,71.66583722,103.9051522,133.1204782,,,
LUCERNE_1_N004,,,,,,,,,,,,,31.90775903,28.28155164,20.97325106,20.96093096,12.93641257,27.75807167,26.19330397,60.8857232,42.97044467,47.66864302,38.09481932,41.00940089,35.58277522,66.57846165,35.70092934,39.10256606,37.50157862,60.64701004,85.19272759,66.61824556,69.05924553,70.14663515,61.01695505,63.96288642,55.22255229,48.46358793,47.59955506,65.7862532,77.31228394,71.3075107,71.66583722,103.9051522,133.1204782,,,
LUCERNE_LNODELD,,,,,,,,,,,,,30.65641872,25.56945878,26.11045306,21.49050968,16.97020641,22.54940065,24.53649794,46.91570972,39.95485737,37.39220863,36.55445166,37.93360227,32.81381884,,,,,,,,,,,,,,,,,,,,,,,
LUIS#3_1_N001,,,,,,,,,,,,,30.14497452,26.19136254,25.48943246,17.18273944,16.41218109,21.62287346,25.64669172,49.97156003,40.91548978,42.80008462,38.04975372,40.1001428,32.54635552,57.95652878,31.36942382,34.5763954,32.55826151,48.0888,66.7374354,59.07675868,63.63799917,56.05849655,59.40444043,62.68161093,52.81525911,48.57838577,46.76399599,52.48460341,51.60369133,66.85376425,72.59446126,99.5487641,119.8910769,,,
LUIS#5_1_N001,,,,,,,,,,,,,30.13662719,26.18499415,25.4835391,17.16620575,16.40800821,21.6169495,25.63953706,49.96079793,40.91259882,42.79820774,38.04870881,40.09922425,32.54548724,57.95492833,31.36861371,34.57551007,32.55848704,48.087165,66.73504265,59.07532926,63.63588139,56.05627297,59.40222148,62.67972337,52.81342583,48.57670662,46.76204095,52.48127943,51.59761751,67.05316394,72.58846782,99.54407154,119.8839457,,,
LUZ8G_7_B1,,,,,,,,,,,,,30.6628219,25.61435971,25.28777004,19.11923957,17.70691876,22.64874746,28.54177867,79.13462542,45.61668472,43.61052069,37.85867512,41.13553956,33.12756435,65.80033686,31.39079109,30.97607493,28.8368095,50.30561128,68.62225352,59.38740897,67.31735686,56.94808329,56.69089197,61.71233405,51.57182022,43.56752411,42.06584954,57.96769493,59.8016134,68.70688638,73.78104894,104.293637,125.4705722,,,
LUZ9G_7_B1,,,,,,,,,,,,,30.6628219,25.61435971,25.28777004,19.11923957,17.70692567,22.64872411,28.54170371,79.1344009,45.61616508,43.61234493,37.85974301,41.12841133,33.12476044,65.80080756,31.39034939,30.97644092,28.83700755,50.3059435,68.62270367,59.38802954,67.31862681,56.94808766,56.69104723,61.71234238,51.57186656,43.56752513,42.0656682,57.96674366,59.79971369,68.70347662,73.77873326,104.290955,125.4685534,,,
LYOTH-SP_6_N001,,,,,,,,,,,,,32.10048323,27.21918511,28.17043327,23.4618159,19.82804651,24.73190167,28.29479249,52.32550734,43.19981129,44.06908078,39.85290951,41.0471711,34.63254069,57.23049347,33.84285891,35.94330013,37.99505819,53.06506975,68.03524464,62.05702972,68.86167735,70.99079304,59.78411193,62.63995802,54.29519272,48.59316357,47.53685377,68.21974059,71.61693632,78.63964106,73.89021068,98.75932081,126.1281517,,,
LYTNVLLE_6_N001,,,,,,,,,,,,,33.92281522,30.22950204,21.14605575,22.71057081,19.96800656,28.67794803,26.86435989,63.61466763,45.14872701,52.23836871,40.71061508,44.17784487,38.22406403,74.47422982,39.41509978,44.40457974,40.88841747,62.46087483,86.78237726,69.92958031,72.54723571,73.86489625,65.37879215,67.47144831,59.31365804,52.10991045,52.3290218,69.8912926,84.28032992,65.62568161,76.38698689,108.1651352,136.2900366,,,
MABURY_1_N001,,,,,,,,,,,,,32.74760415,27.53880079,28.40656754,24.34679072,21.52783868,26.50947251,27.04849587,53.20747417,44.2220191,44.98383321,40.41805183,41.9486413,35.15795984,62.74846158,34.57116584,37.29550486,41.64070484,58.9989149,78.52208571,69.09587183,75.58896417,69.6046939,61.6548748,65.48138391,55.92025181,51.03438436,50.50765406,69.75856116,77.80370892,95.3281753,79.93583376,104.7821609,142.7203693,,,
MABURY_6_N001,,,,,,,,,,,,,32.85507707,27.69450948,28.60419358,24.4884274,22.13337867,27.03633086,26.95420012,52.7597947,44.16289032,44.82539126,40.19959824,41.61613926,34.92568282,62.16331847,34.25925231,37.23875821,41.35354183,51.79571225,68.44012308,61.51636082,69.71300574,68.4452328,61.23154515,63.32761577,56.12917929,51.13101615,50.73011007,67.51560853,79.8350236,88.43250874,80.67270311,105.1118469,137.1606294,,,
MACDOEL_LNODE20,,,,,,,,,,,,,30.65673362,25.57142476,26.14005499,21.49078196,16.97485785,22.55192922,24.54945141,46.93688676,39.97443465,37.40014782,36.56554168,37.94620207,32.8218372,,,,,,,,,,,,,,,,,,,,,,,
MACDOEL_LNODE45,,,,,,,,,,,,,30.65673362,25.57142476,26.14005499,21.49078196,16.97485785,22.55192922,24.54945141,46.93688676,39.97443465,37.40014782,36.56554168,37.94620207,32.8218372,,,,,,,,,,,,,,,,,,,,,,,
MADISON_1_N002,,,,,,,,,,,,,31.64994321,26.52386182,27.02448451,22.62178738,18.91164274,23.84403828,25.94012767,50.98514899,42.06621494,43.43563222,38.91949483,40.43136043,33.9212941,60.37163429,33.40169367,35.9545164,37.18121692,50.76043878,67.35752964,60.08182735,66.9200004,68.20807747,58.89076573,61.99681297,53.4558946,47.93593219,46.77414118,66.44554934,70.46877479,76.26225234,72.53176497,97.88289968,122.675488,,,
MADISON_1_N201,,,,,,,,,,,,,31.64994321,26.52386182,27.02448451,22.62178738,18.91164274,23.84403828,25.94012767,50.98514899,42.06621494,43.43563222,38.91949483,40.43136043,33.9212941,60.37163429,33.40169367,35.9545164,37.18121692,50.76043878,67.35752964,60.08182735,66.9200004,68.20807747,58.89076573,61.99681297,53.4558946,47.93593219,46.77414118,66.44554934,70.46877479,76.26225234,72.53176497,97.88289968,122.675488,,,
MAGUNDEN_1_N002,,,,,,,,,,,,,30.96259823,26.13272144,25.8617841,18.71893103,17.442053,22.56426201,26.4349402,63.00296106,44.72912746,42.85319474,38.74049985,40.77866105,33.00557987,60.97533595,32.51936715,30.87200035,28.23881066,49.19683335,88.3886388,74.62281277,77.52404424,57.18317827,56.67046542,60.85746816,51.61102811,43.01432479,42.14679119,57.50601346,62.86577018,119.49381,93.26811679,110.6524492,162.5269935,,,
MAINE-PR_6_N001,,,,,,,,,,,,,31.67898464,26.53114126,27.03406948,22.61602083,18.92486888,23.86205253,25.94147407,50.68754687,41.89972051,43.20154133,38.8461247,40.29962522,33.89703739,60.42168577,33.41835658,35.96359014,37.22188657,50.86754069,67.42406116,60.35476452,67.17897286,68.29815991,58.96449275,62.06869034,53.51912349,47.98389381,46.83539049,66.53003341,70.66398746,76.55710727,72.77245886,98.214943,123.3996472,,,
MALAGA_1_N001,,,,,,,,,,,,,31.6520368,26.98842312,26.71968723,18.64932335,17.36672726,22.76029103,26.33135251,53.48383754,43.10161396,44.63296272,39.87499938,41.95766122,34.27961742,60.91965165,33.32005218,35.43956981,31.91816285,50.75162372,73.87624815,66.73687238,67.6729341,60.78307626,59.69485822,63.57292772,54.83436925,47.61613246,46.04862692,56.89560543,58.34855679,73.05226634,82.11831988,106.4186604,127.5496922,,,
MALAGA_1_N004,,,,,,,,,,,,,31.6520368,26.98842312,26.71968723,18.64932335,17.36672726,22.76029103,26.33135251,53.48383754,43.10161396,44.63296272,39.87499938,41.95766122,34.27961742,60.90762534,33.32005218,35.43956981,31.91816285,50.75162372,73.87624815,66.73687238,67.6729341,60.78307626,59.69485822,63.57292772,54.83476125,47.61613246,46.04862692,56.89560543,58.34855679,73.05226634,82.11831988,106.4186604,127.5496922,,,
MALAGA_1_N005,,,,,,,,,,,,,31.6520368,26.98842312,26.71968723,18.64932335,17.36672726,22.76029103,26.33135251,53.48383754,43.10161396,44.63296272,39.87499938,41.95766122,34.27961742,60.90762534,33.32005218,35.43956981,31.91816285,50.75162372,73.87624815,66.73687238,67.6729341,60.78307626,59.69485822,63.57292772,54.83476769,47.61613246,46.04862692,56.89560543,58.34855679,73.05226634,82.11831988,106.4186604,127.5496922,,,
MALAGA_1_N206,,,,,,,,,,,,,31.6520368,26.98842312,26.71968723,18.64932335,17.36672726,22.76029103,26.33135251,53.48383754,43.10161396,44.63296272,39.87499938,41.95766122,34.27961742,60.91965165,33.32005218,35.43956981,31.91816285,50.75162372,73.87624815,66.73687238,67.6729341,60.78307626,59.69485822,63.57292772,54.83436925,47.61613246,46.04862692,56.89560543,58.34855679,73.05226634,82.11831988,106.4186604,127.5496922,,,
MALCHA_7_B1,,,,,,,,,,,,,30.38481372,25.26667499,26.02520623,21.46053268,16.97720284,22.62056475,23.74260425,44.97493745,40.37236622,41.40206574,37.23117135,38.58480125,32.1641525,58.22354158,31.76206452,34.47079911,34.58132962,48.88956837,64.97360341,58.41715492,64.82720274,65.69365726,56.97649169,59.5553586,50.73388771,45.61984116,44.32034236,63.93444736,61.70599583,65.66030642,69.58047342,94.66378411,118.1641629,,,
MAMOTH1G_7_B1,,,,,,,,,,,,,27.90910895,25.47647777,26.00972781,18.14568419,15.4140388,20.86456476,27.00251083,74.71287683,46.55394647,45.8845993,39.18763347,39.89659442,32.9932197,66.36439311,32.81164561,30.1057391,28.23936961,53.71184688,72.77600708,61.62097157,47.45305019,57.34939663,58.60286348,61.19010409,52.35962097,44.52207814,41.38676511,55.85057516,59.60109496,68.19339046,76.85312785,109.5309812,118.8978758,,,
MAMOTH2G_7_B1,,,,,,,,,,,,,27.90909293,25.47647659,26.0097256,18.14565363,15.41399733,20.86449747,27.00248879,74.71286812,46.55389924,45.88458305,39.18754637,39.89664262,32.99324,66.36439993,32.81165069,30.10560592,28.23945676,53.71196819,72.77612397,61.62114997,47.45310822,57.34943964,58.60260248,61.19015751,52.35959839,44.52209208,41.38677419,55.8507017,59.60110375,68.193632,76.85325965,109.5310748,118.8979754,,,
MANCHSTR_1_N001,,,,,,,,,,,,,31.91361337,27.11202362,26.89067623,18.95463306,17.60796585,23.08807408,26.67604815,55.16349187,43.57962137,44.97340731,40.07584497,42.44203872,34.4522144,61.01476963,33.35513362,35.96667551,32.64413312,50.90702292,74.44810786,66.48920155,68.03287899,61.75113901,59.94731419,63.72360308,55.07823231,47.87729452,46.39142492,57.36057733,59.35091871,73.7097501,84.6978125,106.7845625,130.8099809,,,
MANCHSTR_1_N002,,,,,,,,,,,,,31.91361337,27.11202362,26.89067623,18.95463306,17.60796585,23.08807408,26.67604815,55.16349187,43.57962137,44.97340731,40.07584497,42.44203872,34.4522144,61.01476963,33.35513362,35.96667551,32.64413312,50.90702292,74.44810786,66.48920155,68.03287899,61.75113901,59.94731419,63.72360308,55.07823231,47.87729452,46.39142492,57.36057733,59.35091871,73.7097501,84.6978125,106.7845625,130.8099809,,,
MANCHSTR_1_N005,,,,,,,,,,,,,31.91361337,27.11202362,26.89067623,18.95463306,17.60796585,23.08807408,26.67604815,55.16349187,43.57962137,44.97340731,40.07584497,42.44203872,34.4522144,61.01476963,33.35513362,35.96667551,32.64413312,50.90702292,74.44810786,66.48920155,68.03287899,61.75113901,59.94731419,63.72360308,55.07823231,47.87729452,46.39142492,57.36057733,59.35091871,73.7097501,84.6978125,106.7845625,130.8099809,,,
MANDLY1G_7_B1,,,,,,,,,,,,,30.72844138,25.6809971,25.64133437,19.17976276,17.82919668,22.91182704,28.90498512,79.70106313,46.08223132,45.26529368,39.10401619,39.54727325,32.73380255,66.01445054,31.96911801,31.14829982,28.99978444,51.02160711,69.72695136,60.63971495,68.79559843,57.86707011,57.75157409,61.38452832,52.11994018,44.25456156,42.6684886,62.62278335,61.62234596,69.93328468,74.88994571,105.9016089,126.8164667,,,
MANDLY1G_7_N002,,,,,,,,,,,,,30.72844138,25.6809971,25.64133437,19.17976276,17.82919668,22.91182704,28.90498512,79.70106313,46.08223132,45.26529368,39.10401619,39.54727325,32.73380255,66.01445054,31.96911801,31.14829982,28.99978444,51.02160711,69.72695136,60.63971495,68.79559843,57.86707011,57.75157409,61.38452832,52.11994018,44.25456156,42.6684886,62.62278335,61.62234596,69.93328468,74.88994571,105.9016089,126.8164667,,,
MANDLY2G_7_B1,,,,,,,,,,,,,30.72844138,25.6809971,25.64133437,19.17976276,17.82919668,22.91182704,28.90498512,79.70106313,46.08223132,45.26529368,39.10401619,39.54727325,32.73380255,66.01445054,31.96911801,31.14829982,28.99978444,51.02160711,69.72695136,60.63971495,68.79559843,57.86707011,57.75157409,61.38452832,52.11994018,44.25456156,42.6684886,62.62278335,61.62234596,69.93328468,74.88994571,105.9016089,126.8164667,,,
MANDLY2G_7_N002,,,,,,,,,,,,,30.72844138,25.6809971,25.64133437,19.17976276,17.82919668,22.91182704,28.90498512,79.70106313,46.08223132,45.26529368,39.10401619,39.54727325,32.73380255,66.01445054,31.96911801,31.14829982,28.99978444,51.02160711,69.72695136,60.63971495,68.79559843,57.86707011,57.75157409,61.38452832,52.11994018,44.25456156,42.6684886,62.62278335,61.62234596,69.93328468,74.88994571,105.9016089,126.8164667,,,
MANDLY3G_7_B1,,,,,,,,,,,,,30.72172671,25.64058079,25.56089642,19.10111756,17.75430797,22.81195393,28.86596478,79.27263327,45.92926728,45.08011212,39.04445806,39.53727001,32.73264031,66.02239201,31.95480413,31.13321707,28.95964022,50.98032432,69.61227216,60.61085657,68.79182829,57.70194626,57.64152415,61.33474603,51.9750155,44.13580499,42.51298325,62.18211227,61.61861994,69.60627448,74.54752267,105.4355691,126.736387,,,
MANDLY3G_7_N001,,,,,,,,,,,,,30.72172671,25.64058079,25.56089642,19.10111756,17.75430797,22.81195393,28.86596478,79.27263327,45.92926728,45.08011212,39.04445806,39.53727001,32.73264031,66.02239201,31.95480413,31.13321707,28.95964022,50.98032432,69.61227216,60.61085657,68.79182829,57.70194626,57.64152415,61.33474603,51.9750155,44.13580499,42.51298325,62.18211227,61.61861994,69.60627448,74.54752267,105.4355691,126.736387,,,
MANTECA_1_N001,,,,,,,,,,,,,32.16629559,27.25801575,28.24208606,24.15167051,19.95667074,24.72377768,27.62712575,51.89776492,43.01745751,44.17425504,40.04694117,41.17686362,34.71705437,57.27365673,33.88032121,35.98408233,37.89516285,52.89869371,67.75538218,61.98209151,68.77227936,70.98380562,60.3927973,62.68672007,54.27625076,48.57754671,47.64448426,68.29534802,71.47408953,78.23805626,73.41384886,97.99053097,125.9783254,,,
MANTECA_1_N002,,,,,,,,,,,,,32.16629559,27.25801575,28.24208606,24.15167051,19.95667074,24.72377768,27.62712575,51.89776492,43.01745751,44.17425504,40.04694117,41.17686362,34.71705437,57.27365673,33.88032121,35.98408233,37.89516285,52.89869371,67.75538218,61.98209151,68.77227936,70.98380562,60.3927973,62.68672007,54.27625076,48.57754671,47.64448426,68.29534802,71.47408953,78.23805626,73.41384886,97.99053097,125.9783254,,,
MANTECA_1_N012,,,,,,,,,,,,,32.16629559,27.25801575,28.24208606,23.65802535,19.95667074,24.72377768,27.62712575,51.89776492,43.01745751,44.17425504,40.04694117,41.17686362,34.71705437,57.27365673,33.88032121,35.98408233,37.89516285,52.89869371,67.75538218,61.98209151,68.77227936,70.98380562,60.3927973,62.68672007,54.27625076,48.57754671,47.64448426,68.29534802,71.47408953,78.23805626,73.41384886,97.99053097,125.9783254,,,
MANTECA_1_N013,,,,,,,,,,,,,32.16629559,27.25801575,28.24208606,23.65802535,19.95667074,24.72377768,27.62712575,51.89776492,43.01745751,44.17425504,40.04694117,41.17686362,34.71705437,57.27365673,33.88032121,35.98408233,37.89516285,52.89869371,67.75538218,61.98209151,68.77227936,70.98380562,60.3927973,62.68672007,54.27625076,48.57754671,47.64448426,68.29534802,71.47408953,78.23805626,73.41384886,97.99053097,125.9783254,,,
MANVILLE_1_N001,,,,,,,,,,,,,32.17352746,27.30623142,26.85174202,19.30407593,18.29340941,24.76238254,27.39300895,53.51052969,44.09473497,45.09880097,40.6215562,42.81651304,34.73156273,63.91956039,34.13609712,34.63097854,31.05134742,52.50019376,70.39500711,62.52756184,69.27937199,60.27455806,59.73989646,63.88197664,55.30565529,45.66471321,44.83970597,60.97166345,62.73333692,76.16264105,79.06902028,105.4989966,127.9697188,,,
MARGARTA_1_N001,,,,,,,,,,,,,37.73811577,29.33741717,27.96850642,20.31035197,19.62713083,24.07641008,29.7684659,81.1473578,48.90012043,48.57552298,39.05266472,41.29342294,33.78453231,67.94613013,32.12331221,33.52342685,31.43931181,52.03165506,70.55802844,61.73047796,70.26452879,58.71365094,58.83010931,66.89899239,53.30308801,44.69162475,46.30656397,66.71258822,66.58515706,72.02794361,76.35999907,108.1158364,130.9168834,,,
MARGARTA_1_N002,,,,,,,,,,,,,37.73811577,29.33741717,27.96850642,20.31035197,19.62713083,24.07641008,29.7684659,81.1473578,48.90012043,48.57552298,39.05266472,41.29342294,33.78453231,67.94613013,32.12331221,33.52342685,31.43931181,52.03165506,70.55802844,61.73047796,70.26452879,58.71365094,58.83010931,66.89899239,53.30308801,44.69162475,46.30656397,66.71258822,66.58515706,72.02794361,76.35999907,108.1158364,130.9168834,,,
MARGARTA_1_N008,,,,,,,,,,,,,37.73811577,29.33741717,27.96850642,20.31035197,19.62713083,24.07641008,29.7684659,81.1473578,48.90012043,48.57552298,39.05266472,41.29342294,33.78453231,67.94613013,32.12331221,33.52342685,31.43931181,52.03165506,70.55802844,61.73047796,70.26452879,58.71365094,58.83010931,66.89899239,53.30308801,44.692149,46.30656397,66.71258822,66.58515706,72.02794361,76.35999907,108.1158364,130.9168834,,,
MARGARTA_1_N009,,,,,,,,,,,,,37.73811577,29.33741717,27.96850642,20.31035197,19.62713083,24.07641008,29.7684659,81.1473578,48.90012043,48.57552298,39.05266472,41.29342294,33.78453231,67.94613013,32.12331221,33.52342685,31.43931181,52.03165506,70.55802844,61.73047796,70.26452879,58.71365094,58.83010931,66.89899239,53.30308801,44.692149,46.30656397,66.71258822,66.58515706,72.02794361,76.35999907,108.1158364,130.9168834,,,
MARICOPA_6_N001,,,,,,,,,,,,,30.1536187,25.56383786,25.08572834,15.33801374,12.86561647,19.90482503,21.6325736,46.75825933,41.85359597,40.78676438,37.00437716,39.75469485,32.29584593,58.78531126,30.09381206,25.92917749,25.15738863,48.17073425,65.0831793,56.86501626,62.91792419,54.87113141,54.67945922,59.67928816,50.5267331,42.19837793,41.14818445,56.29644938,57.84351115,70.73009261,72.19166719,96.29465126,128.0532842,,,
MARIPOS2_6_N001,,,,,,,,,,,,,32.65503829,27.40090736,26.08530653,19.1386201,14.05491645,15.55075836,17.71801448,58.54515147,46.99196028,45.46482382,42.08227978,45.56743508,37.42203785,61.37655115,35.22653485,23.20949243,22.14725138,54.91616683,97.83443397,99.84821019,74.81876828,61.06632124,64.21115062,65.4770389,55.90699044,49.38118064,46.66577283,58.08622313,60.06369301,74.83770921,84.27067178,119.4471079,144.1617917,,,
MARIPOS2_6_N003,,,,,,,,,,,,,32.65503829,27.40090736,26.08530653,19.1386201,14.05491645,15.55075836,17.71801448,58.54515147,46.99196028,45.46482382,42.08227978,45.56743508,37.42203785,61.37655115,35.22653485,23.20949243,22.14725138,54.91616683,97.83443397,99.84821019,74.81876828,61.06632124,64.21115062,65.4770389,55.90699044,49.38118064,46.66577283,58.08622313,60.06369301,74.83770921,84.27067178,119.4471079,144.1617917,,,
MARTELL_6_N001,,,,,,,,,,,,,32.29155409,27.2929232,27.80675279,22.92220076,19.16632188,24.57169569,26.42404042,50.65904609,42.3951345,43.73801427,39.78728702,41.16183465,35.23889621,61.37675909,34.71913322,36.92843521,37.89530055,53.38026638,71.08502339,63.81067086,69.17629865,70.41809915,60.08162098,62.88675211,53.79520178,48.37515451,47.87710345,69.26946046,72.87143188,76.91261573,75.26539942,104.3912618,130.7735721,,,
MARTINEZ_1_N001,,,,,,,,,,,,,32.60388917,27.3630683,27.89845151,23.61099479,20.34480696,25.53167963,26.93958165,52.52402809,43.5864181,44.237762,39.91818883,41.41187934,34.92370473,61.73263295,34.40750202,37.10467147,46.39918586,53.79731315,68.97877966,65.31683617,70.13876864,70.16512582,60.71688266,64.8249027,57.03304578,64.11564146,52.77391266,69.15280866,78.44743244,87.38576237,76.11842585,102.0058835,128.0174721,,,
MCARTHR_6_N001,,,,,,,,,,,,,30.55178836,25.6185497,26.24598688,21.67445835,17.09288781,22.72893714,23.89416706,45.04476155,40.35427832,41.37155552,37.19434379,38.54437562,32.14275038,58.32144293,31.75115806,34.43122438,34.51374288,48.75436567,64.82283371,58.29469376,64.52926568,65.64996575,56.84326376,59.51651883,50.93835268,45.61598369,44.19085278,63.94344501,63.73872618,66.90968937,69.06024854,90.06042499,116.980328,,,
MCARTHR_6_N002,,,,,,,,,,,,,30.55178836,25.6185497,26.24598688,21.67445835,17.09288781,22.72893714,23.89416706,45.04476155,40.35427832,41.37155552,37.19434379,38.54437562,32.14275038,58.32144293,31.75115806,34.43122438,34.51374288,48.75436567,64.82283371,58.29469376,64.52926568,65.64996575,56.84326376,59.51651883,50.93835268,45.61598369,44.19085278,63.94344501,63.73872618,66.90968937,69.06024854,90.06042499,116.980328,,,
MCARTHR_6_N003,,,,,,,,,,,,,30.55178836,25.6185497,26.24598688,21.67445835,17.09288781,22.72893714,23.89416706,45.04476155,40.35427832,41.37155552,37.19434379,38.54437562,32.14275038,58.32144293,31.75115806,34.43122438,34.51374288,48.75436567,64.82283371,58.29469376,64.52926568,65.64996575,56.84326376,59.51651883,50.93835268,45.61598369,44.19085278,63.94344501,63.73872618,66.90968937,69.06024854,90.06042499,116.980328,,,
MCCALL_1_N026,,,,,,,,,,,,,31.5120154,26.88850264,26.60841472,18.50894643,17.28562933,22.63933603,26.19902,53.12023,42.88723365,44.44289859,39.71948687,41.78234148,34.10376954,60.47318265,33.19137809,35.37160064,31.85794156,50.52747917,73.06653944,66.10427923,67.18460094,60.33433173,59.45146133,63.33649169,54.60088307,47.27590475,45.82117506,56.53225856,57.88135539,72.6094773,81.88280508,105.3487074,126.469119,,,
MCCALL_1_N030,,,,,,,,,,,,,31.5120154,26.88850264,26.60841472,18.50894643,17.28562933,22.63933603,26.19902,53.12023,42.88723365,44.44289859,39.71948687,41.78234148,34.10376954,60.47318265,33.19137809,35.37160064,31.85794156,50.52747917,73.06653944,66.10427923,67.18460094,60.33433173,59.45146133,63.33649169,54.60088307,47.27590475,45.82117506,56.53225856,57.88135539,72.6094773,81.88280508,105.3487074,126.469119,,,
MCCALL_1_N093,,,,,,,,,,,,,31.5120154,26.88850264,26.60841472,18.50894643,17.28562933,22.63933603,26.19902,53.12023,42.88723365,44.44289859,39.71948687,41.78234148,34.10376954,60.47318265,33.19137809,35.37160064,31.85794156,50.52747917,73.06653944,66.10427923,67.18460094,60.33433173,59.45146133,63.33649169,54.60088307,47.27590475,45.82117506,56.53225856,57.88135539,72.6094773,81.88280508,105.3487074,126.469119,,,
MCDISLE_6_N001,,,,,,,,,,,,,33.04689196,26.95482023,28.25321907,24.13041257,19.74274887,25.13279285,27.5803312,53.50223034,43.56989749,44.91768407,39.99248637,41.05929015,34.22584656,62.71964088,34.51058275,37.15421114,37.81403215,53.98593817,70.92112277,62.80403761,69.49694664,72.80715228,60.73385972,63.83777128,55.49809638,48.9565943,49.28304013,68.68657263,72.65491667,59.55233631,73.04243126,101.2074934,127.5604984,,,
MCFRLND_6_N001,,,,,,,,,,,,,30.95424731,26.09355932,25.83988275,18.65113782,17.41429821,23.01646854,27.09135587,52.76605406,42.62545807,42.77283625,38.52630983,40.71524911,33.22138614,61.01751193,32.53817455,30.51879164,27.89513255,48.39540842,66.64435789,58.40694663,64.39461467,55.87340595,55.70220343,60.46068321,51.24724632,42.71203491,41.8463598,57.30477506,62.76621133,82.35881404,79.2874506,105.3054114,126.4256335,,,
MCGEN_7_B1,,,,,,,,,,,,,29.19356368,24.21589171,24.3530038,18.33346661,16.96368522,21.77313619,27.79895706,82.03803513,46.28281671,43.8626989,37.87026953,41.04319258,31.45579978,65.74504106,31.21356734,31.68075435,30.18662903,53.40942129,72.92653624,61.58887708,67.96621318,56.54581245,55.31649551,60.37981559,50.10353208,38.36320089,40.89484764,56.61488369,58.21736382,65.91341483,71.5038685,101.454748,121.7185978,,,
MCKEE_1_N001,,,,,,,,,,,,,32.59101327,27.49719905,28.38423755,24.33420224,21.67388695,26.5152605,26.98389839,52.81604741,44.06491294,44.81902431,40.26931467,41.7780914,35.00758765,62.47655198,34.50154237,37.23497906,41.63810539,59.81963722,79.62220133,69.84317319,75.61763356,69.32545551,61.52345014,65.29568571,55.76430394,50.94593539,50.41630612,69.53692807,77.73029521,96.84558555,79.89245197,104.5754472,143.8339619,,,
MCKEE_1_N005,,,,,,,,,,,,,32.59101327,27.49719905,28.38423755,24.33420224,21.6729906,26.5152605,26.98389839,52.81604741,44.06491294,44.81902431,40.26931467,41.7780914,35.00758765,62.47655198,34.50154237,37.23497906,41.63810539,59.81963722,79.62220133,69.84317319,75.61763356,69.32545551,61.52345014,65.29568571,55.76430394,50.94593539,50.41630612,69.53692807,77.73029521,96.84558555,79.89245197,104.5754472,143.8339619,,,
