,Jan_2019,Feb_2019,Mar_2019,Apr_2019,May_2019,Jun_2019,Jul_2019,Aug_2019,Sep_2019,Oct_2019,Nov_2019,Dec_2019,Jan_2020,Feb_2020,Mar_2020,Apr_2020,May_2020,Jun_2020,Jul_2020,Aug_2020,Sep_2020,Oct_2020,Nov_2020,Dec_2020,Jan_2021,Feb_2021,Mar_2021,Apr_2021,May_2021,Jun_2021,Jul_2021,Aug_2021,Sep_2021,Oct_2021,Nov_2021,Dec_2021,Jan_2022,Feb_2022,Mar_2022,Apr_2022,May_2022,Jun_2022,Jul_2022,Aug_2022,Sep_2022,Oct_2022,Nov_2022,Dec_2022
ALAMT1G_7_B1,,,,,,,,16.142898821764664,21.127712702717467,18.81508619659144,18.140460177239305,12.500351868602932,15.733900100935264,11.717151112796936,10.339861984565353,11.454353673731477,13.584130403899,13.854551873987294,21.67143452317347,188.62719138033128,60.63446827409504,38.966890783762125,16.017443159703102,12.410664233289884,9.962904889896745,122.2959130646395,14.21274961686586,16.078466722416003,16.888867338515272,38.63392774495687,43.527555303714834,25.6896101123225,42.55229412313995,21.19335302470752,19.830216333390673,18.2344535539088,,,,,,,,,,,,
ALAMT1G_7_N002,,,,,,,,16.142898821764664,21.127712702717467,18.81508619659144,18.140460177239305,12.500351868602932,15.733900100935264,11.717151112796936,10.339189337412217,11.450421379783036,13.584130403899,13.854551873987294,21.67143452317347,188.62719138033128,60.63446827409504,38.966890783762125,16.017443159703102,12.410664233289884,9.962904889896745,122.2959130646395,14.21274961686586,16.078466722416003,16.888867338515272,38.63392774495687,43.527555303714834,25.6896101123225,42.55229412313995,21.19335302470752,19.830216333390673,18.2344535539088,,,,,,,,,,,,
ALAMT2G_7_B1,,,,,,,,16.142964257572796,21.127159743489596,18.81505846776923,18.140389219595523,12.500324400352438,15.733900100935264,11.717151112796936,10.339189337412217,11.450421379783036,13.584130403899,13.854551873987294,21.67143452317347,188.62719138033128,60.63446827409504,38.966890783762125,16.017443159703102,12.410664233289884,9.962904889896745,122.2959130646395,14.21274961686586,16.078466722416003,16.888867338515272,38.63392774495687,43.527555303714834,25.6896101123225,42.55229412313995,21.19335302470752,19.830216333390673,18.2344535539088,,,22.234571111756484,32.20119806917114,32.57950820815447,31.288078946628296,30.624153259328125,43.70630531785844,157.39776438368943,,,
ALAMT2G_7_N002,,,,,,,,16.142964257572796,21.127159743489596,18.81505846776923,18.140389219595523,12.500324400352438,15.733900100935264,11.717151112796936,10.339861984565353,11.454353673731477,13.584130403899,13.854551873987294,21.671472131599785,188.62719138033128,60.63446827409504,38.966890783762125,16.017443159703102,12.410664233289884,9.962904889896745,122.2959130646395,14.21274961686586,16.078466722416003,16.888867338515272,38.63392774495687,43.527555303714834,25.6896101123225,42.55229412313995,21.19335302470752,19.830216333390673,18.2344535539088,16.83266454338624,22.655757729584046,22.234571111756484,32.20119806917114,32.57950820815447,31.288078946628296,30.624153259328125,43.70630531785844,157.39776438368943,,,
ALAMT3G_7_B1,,,,,,,,16.142877099510727,21.12705207975093,18.815325894370122,18.140336313774938,12.500339840131373,15.733887295522363,11.717167545202162,10.339843349931572,11.45456932578407,13.584458921620095,13.854851087735595,21.669505166362352,188.5891252427047,60.62440877726309,38.96289768449043,15.982176147590334,12.410670282503515,9.962906394450584,122.29586561185747,14.21274372163372,16.078419588378914,16.888869912288573,38.62541301791524,43.52292582864822,25.686628226359225,42.54463573836122,21.19313960053372,19.80923459913114,18.23467513190282,16.83271499958383,22.655806136050753,22.23460898498238,32.201277386968655,32.579457738660224,31.28638516194492,30.623299671321565,43.54362744670605,157.3590238146251,,,
ALAMT3G_7_N002,,,,,,,,16.142877099510727,21.12705207975093,18.815325894370122,18.140336313774938,12.500339840131373,15.733887295522363,11.717167545202162,10.339843349931572,11.45456932578407,13.584458921620095,13.854851087735595,21.669505166362352,188.5891252427047,60.62440877726309,38.96289768449043,16.017459357258296,12.410670282503515,9.962906394450584,122.29586561185747,14.21274372163372,16.078419588378914,16.888869912288573,38.62541301791524,43.52292582864822,25.686628226359225,42.54463573836122,21.19313960053372,19.83027114994501,18.234503347833424,16.83271499958383,22.655806136050753,22.23460898498238,32.201277386968655,32.579457738660224,31.28638516194492,30.623299671321565,43.54362744670605,157.3590238146251,,,
ALAMT4G_7_B1,,,,,,,,16.14292586626362,21.126238934845734,18.814625625656042,18.140028019783298,12.50029693161889,15.733564325726745,11.717151112796936,10.339865013526401,11.454457256109007,13.584219001887282,13.854551873987294,21.671472131599785,188.62162221903807,60.62387432979524,38.96037477797322,15.970762461913539,12.410658352829962,9.962880965727434,122.29591435775112,14.212745346287615,16.078436290501617,16.88887684917211,38.62465462173506,43.517519977976455,25.68548476716609,42.544354666392195,21.193204379664824,19.830260448825022,18.23472029550249,16.832791568541193,22.655836526209516,22.234732416257575,32.20115022983667,32.57891831523265,31.286444242570198,30.620550374350856,43.6937802609871,157.34812236754402,,,
ALAMT4G_7_N002,,,,,,,,16.14292586626362,21.126238934845734,18.814625625656042,18.140028019783298,12.50029693161889,15.733564325726745,11.717151112796936,10.339865013526401,11.454457256109007,13.584219001887282,13.854551873987294,21.671472131599785,188.62162221903807,60.62387432979524,38.96037477797322,16.017458613102566,12.410658352829962,9.962880965727434,122.29591435775112,14.212745346287615,16.078436290501617,16.88887684917211,38.62465462173506,43.517519977976455,25.68548476716609,42.544354666392195,21.193204379664824,19.830260448825022,18.23472029550249,16.832791568541193,22.655836526209516,22.234732416257575,32.20115022983667,32.57891831523265,31.286444242570198,30.620550374350856,43.6937802609871,157.34812236754402,,,
ALAMT5G_7_B1,,,,,,,,16.142317365889898,21.126660527274502,18.81516061246737,18.140322876218264,12.50029304143638,15.693188365052476,11.71715110249536,10.339193899608988,11.449205865428915,13.58406702579183,13.737199838311637,21.6690351855936,188.44201163159985,60.065550226453645,38.959361052897776,16.01743959593778,12.41067417190925,9.962919602202202,122.29611294554766,14.204060476034389,16.075312383146205,16.888862851663042,38.62655070257657,43.52036150427357,25.6902690242123,42.552324544115905,21.193312782958706,19.830361921155998,18.234701117975707,16.832757502699653,22.655817267274827,22.23458909266052,32.200817955096,32.57948022264903,31.288039341878676,30.624257280078545,43.701535678117196,157.360833015872,,,
ALAMT5G_7_N002,,,,,,,,16.142317365889898,21.126660527274502,18.81516061246737,18.140322876218264,12.50029304143638,15.693188365052476,11.71715110249536,10.339193899608988,11.449205865428915,13.58406702579183,13.737199838311637,21.6690351855936,188.44201163159985,60.065550226453645,38.959361052897776,16.01743959593778,12.41067417190925,9.962919602202202,122.29611294554766,14.204060476034389,16.075312383146205,16.888862851663042,38.62655070257657,43.52036150427357,25.6902690242123,42.552324544115905,21.193312782958706,19.830361921155998,18.234701117975707,16.832757502699653,22.655817267274827,22.23458909266052,32.200817955096,32.57948022264903,31.288039341878676,30.624257280078545,43.701535678117196,157.360833015872,,,
