NODE_ID,month_year,MW
MARTELL_6_N001,Jun-20,24.57169569
MARTELL_6_N001,Jul-20,26.42404042
MARTELL_6_N001,Aug-20,50.65904609
MARTELL_6_N001,Sep-20,42.3951345
MARTELL_6_N001,Oct-20,43.73801427
MARTELL_6_N001,Nov-20,39.78728702
MARTELL_6_N001,Dec-20,41.16183465
MARTELL_6_N001,Jan-21,35.23889621
MARTELL_6_N001,Feb-21,61.37675909
MARTELL_6_N001,Mar-21,34.71913322
MARTELL_6_N001,Apr-21,36.92843521
MARTELL_6_N001,May-21,37.89530055
MARTELL_6_N001,Jun-21,53.38026638
MARTELL_6_N001,Jul-21,71.08502339
MARTELL_6_N001,Aug-21,63.81067086
MARTELL_6_N001,Sep-21,69.17629865
MARTELL_6_N001,Oct-21,70.41809915
MARTELL_6_N001,Nov-21,60.08162098
MARTELL_6_N001,Dec-21,62.88675211
MARTELL_6_N001,Jan-22,53.79520178
MARTELL_6_N001,Feb-22,48.37515451
MARTELL_6_N001,Mar-22,47.87710345
MARTELL_6_N001,Apr-22,69.26946046
MARTELL_6_N001,May-22,72.87143188
MARTELL_6_N001,Jun-22,76.91261573
MARTELL_6_N001,Jul-22,75.26539942
MARTELL_6_N001,Aug-22,104.3912618
MARTELL_6_N001,Sep-22,130.7735721
MARTINEZ_1_N001,Jan-20,32.60388917
MARTINEZ_1_N001,Feb-20,27.3630683
MARTINEZ_1_N001,Mar-20,27.89845151
MARTINEZ_1_N001,Apr-20,23.61099479
MARTINEZ_1_N001,May-20,20.34480696
MARTINEZ_1_N001,Jun-20,25.53167963
MARTINEZ_1_N001,Jul-20,26.93958165
MARTINEZ_1_N001,Aug-20,52.52402809
MARTINEZ_1_N001,Sep-20,43.5864181
MARTINEZ_1_N001,Oct-20,44.237762
MARTINEZ_1_N001,Nov-20,39.91818883
MARTINEZ_1_N001,Dec-20,41.41187934
MARTINEZ_1_N001,Jan-21,34.92370473
MARTINEZ_1_N001,Feb-21,61.73263295
MARTINEZ_1_N001,Mar-21,34.40750202
MARTINEZ_1_N001,Apr-21,37.10467147
MARTINEZ_1_N001,May-21,46.39918586
MARTINEZ_1_N001,Jun-21,53.79731315
MARTINEZ_1_N001,Jul-21,68.97877966
MARTINEZ_1_N001,Aug-21,65.31683617
MARTINEZ_1_N001,Sep-21,70.13876864
MARTINEZ_1_N001,Oct-21,70.16512582
MARTINEZ_1_N001,Nov-21,60.71688266
MARTINEZ_1_N001,Dec-21,64.8249027
MARTINEZ_1_N001,Jan-22,57.03304578
MARTINEZ_1_N001,Feb-22,64.11564146
MARTINEZ_1_N001,Mar-22,52.77391266
MARTINEZ_1_N001,Apr-22,69.15280866
MARTINEZ_1_N001,May-22,78.44743244
MARTINEZ_1_N001,Jun-22,87.38576237
MARTINEZ_1_N001,Jul-22,76.11842585
MARTINEZ_1_N001,Aug-22,102.0058835
MARTINEZ_1_N001,Sep-22,128.0174721
MCARTHR_6_N001,Jan-20,30.55178836
MCARTHR_6_N001,Feb-20,25.6185497
MCARTHR_6_N001,Mar-20,26.24598688
MCARTHR_6_N001,Apr-20,21.67445835
MCARTHR_6_N001,May-20,17.09288781
MCARTHR_6_N001,Jun-20,22.72893714
MCARTHR_6_N001,Jul-20,23.89416706
MCARTHR_6_N001,Aug-20,45.04476155
MCARTHR_6_N001,Sep-20,40.35427832
MCARTHR_6_N001,Oct-20,41.37155552
MCARTHR_6_N001,Nov-20,37.19434379
MCARTHR_6_N001,Dec-20,38.54437562
MCARTHR_6_N001,Jan-21,32.14275038
MCARTHR_6_N001,Feb-21,58.32144293
MCARTHR_6_N001,Mar-21,31.75115806
MCARTHR_6_N001,Apr-21,34.43122438
MCARTHR_6_N001,May-21,34.51374288
MCARTHR_6_N001,Jun-21,48.75436567
MCARTHR_6_N001,Jul-21,64.82283371
MCARTHR_6_N001,Aug-21,58.29469376
MCARTHR_6_N001,Sep-21,64.52926568
MCARTHR_6_N001,Oct-21,65.64996575
MCARTHR_6_N001,Nov-21,56.84326376
MCARTHR_6_N001,Dec-21,59.51651883
MCARTHR_6_N001,Jan-22,50.93835268
MCARTHR_6_N001,Feb-22,45.61598369
MCARTHR_6_N001,Mar-22,44.19085278
MCARTHR_6_N001,Apr-22,63.94344501
MCARTHR_6_N001,May-22,63.73872618
MCARTHR_6_N001,Jun-22,66.90968937
MCARTHR_6_N001,Jul-22,69.06024854
MCARTHR_6_N001,Aug-22,90.06042499
MCARTHR_6_N001,Sep-22,116.980328
MCARTHR_6_N002,Jan-20,30.55178836
MCARTHR_6_N002,Feb-20,25.6185497
MCARTHR_6_N002,Mar-20,26.24598688
MCARTHR_6_N002,Apr-20,21.67445835
MCARTHR_6_N002,May-20,17.09288781
MCARTHR_6_N002,Jun-20,22.72893714
MCARTHR_6_N002,Jul-20,23.89416706
MCARTHR_6_N002,Aug-20,45.04476155
MCARTHR_6_N002,Sep-20,40.35427832
MCARTHR_6_N002,Oct-20,41.37155552
MCARTHR_6_N002,Nov-20,37.19434379
MCARTHR_6_N002,Dec-20,38.54437562
MCARTHR_6_N002,Jan-21,32.14275038
MCARTHR_6_N002,Feb-21,58.32144293
MCARTHR_6_N002,Mar-21,31.75115806
MCARTHR_6_N002,Apr-21,34.43122438
MCARTHR_6_N002,May-21,34.51374288
MCARTHR_6_N002,Jun-21,48.75436567
MCARTHR_6_N002,Jul-21,64.82283371
MCARTHR_6_N002,Aug-21,58.29469376
MCARTHR_6_N002,Sep-21,64.52926568
MCARTHR_6_N002,Oct-21,65.64996575
MCARTHR_6_N002,Nov-21,56.84326376
MCARTHR_6_N002,Dec-21,59.51651883
MCARTHR_6_N002,Jan-22,50.93835268
MCARTHR_6_N002,Feb-22,45.61598369
MCARTHR_6_N002,Mar-22,44.19085278
MCARTHR_6_N002,Apr-22,63.94344501
MCARTHR_6_N002,May-22,63.73872618
MCARTHR_6_N002,Jun-22,66.90968937
MCARTHR_6_N002,Jul-22,69.06024854
MCARTHR_6_N002,Aug-22,90.06042499
MCARTHR_6_N002,Sep-22,116.980328
MCARTHR_6_N003,Jan-20,30.55178836
MCARTHR_6_N003,Feb-20,25.6185497
MCARTHR_6_N003,Mar-20,26.24598688
MCARTHR_6_N003,Apr-20,21.67445835
MCARTHR_6_N003,May-20,17.09288781
MCARTHR_6_N003,Jun-20,22.72893714
MCARTHR_6_N003,Jul-20,23.89416706
MCARTHR_6_N003,Aug-20,45.04476155
MCARTHR_6_N003,Sep-20,40.35427832
MCARTHR_6_N003,Oct-20,41.37155552
MCARTHR_6_N003,Nov-20,37.19434379
MCARTHR_6_N003,Dec-20,38.54437562
MCARTHR_6_N003,Jan-21,32.14275038
MCARTHR_6_N003,Feb-21,58.32144293
MCARTHR_6_N003,Mar-21,31.75115806
MCARTHR_6_N003,Apr-21,34.43122438
MCARTHR_6_N003,May-21,34.51374288
MCARTHR_6_N003,Jun-21,48.75436567
MCARTHR_6_N003,Jul-21,64.82283371
MCARTHR_6_N003,Aug-21,58.29469376
MCARTHR_6_N003,Sep-21,64.52926568
MCARTHR_6_N003,Oct-21,65.64996575
MCARTHR_6_N003,Nov-21,56.84326376
MCARTHR_6_N003,Dec-21,59.51651883
MCARTHR_6_N003,Jan-22,50.93835268
MCARTHR_6_N003,Feb-22,45.61598369
MCARTHR_6_N003,Mar-22,44.19085278
MCARTHR_6_N003,Apr-22,63.94344501
MCARTHR_6_N003,May-22,63.73872618
MCARTHR_6_N003,Jun-22,66.90968937
MCARTHR_6_N003,Jul-22,69.06024854
MCARTHR_6_N003,Aug-22,90.06042499
MCARTHR_6_N003,Sep-22,116.980328
MCCALL_1_N026,Jan-20,31.5120154
MCCALL_1_N026,Feb-20,26.88850264
MCCALL_1_N026,Mar-20,26.60841472
MCCALL_1_N026,Apr-20,18.50894643
MCCALL_1_N026,May-20,17.28562933
MCCALL_1_N026,Jun-20,22.63933603
MCCALL_1_N026,Jul-20,26.19902
MCCALL_1_N026,Aug-20,53.12023
MCCALL_1_N026,Sep-20,42.88723365
MCCALL_1_N026,Oct-20,44.44289859
MCCALL_1_N026,Nov-20,39.71948687
MCCALL_1_N026,Dec-20,41.78234148
MCCALL_1_N026,Jan-21,34.10376954
MCCALL_1_N026,Feb-21,60.47318265
MCCALL_1_N026,Mar-21,33.19137809
MCCALL_1_N026,Apr-21,35.37160064
MCCALL_1_N026,May-21,31.85794156
MCCALL_1_N026,Jun-21,50.52747917
MCCALL_1_N026,Jul-21,73.06653944
MCCALL_1_N026,Aug-21,66.10427923
MCCALL_1_N026,Sep-21,67.18460094
MCCALL_1_N026,Oct-21,60.33433173
MCCALL_1_N026,Nov-21,59.45146133
MCCALL_1_N026,Dec-21,63.33649169
MCCALL_1_N026,Jan-22,54.60088307
MCCALL_1_N026,Feb-22,47.27590475
MCCALL_1_N026,Mar-22,45.82117506
MCCALL_1_N026,Apr-22,56.53225856
MCCALL_1_N026,May-22,57.88135539
MCCALL_1_N026,Jun-22,72.6094773
MCCALL_1_N026,Jul-22,81.88280508
MCCALL_1_N026,Aug-22,105.3487074
MCCALL_1_N026,Sep-22,126.469119
MCCALL_1_N030,Jan-20,31.5120154
MCCALL_1_N030,Feb-20,26.88850264
MCCALL_1_N030,Mar-20,26.60841472
MCCALL_1_N030,Apr-20,18.50894643
MCCALL_1_N030,May-20,17.28562933
MCCALL_1_N030,Jun-20,22.63933603
MCCALL_1_N030,Jul-20,26.19902
MCCALL_1_N030,Aug-20,53.12023
MCCALL_1_N030,Sep-20,42.88723365
MCCALL_1_N030,Oct-20,44.44289859
MCCALL_1_N030,Nov-20,39.71948687
MCCALL_1_N030,Dec-20,41.78234148
MCCALL_1_N030,Jan-21,34.10376954
MCCALL_1_N030,Feb-21,60.47318265
MCCALL_1_N030,Mar-21,33.19137809
MCCALL_1_N030,Apr-21,35.37160064
MCCALL_1_N030,May-21,31.85794156
MCCALL_1_N030,Jun-21,50.52747917
MCCALL_1_N030,Jul-21,73.06653944
MCCALL_1_N030,Aug-21,66.10427923
MCCALL_1_N030,Sep-21,67.18460094
MCCALL_1_N030,Oct-21,60.33433173
MCCALL_1_N030,Nov-21,59.45146133
MCCALL_1_N030,Dec-21,63.33649169
MCCALL_1_N030,Jan-22,54.60088307
MCCALL_1_N030,Feb-22,47.27590475
MCCALL_1_N030,Mar-22,45.82117506
MCCALL_1_N030,Apr-22,56.53225856
MCCALL_1_N030,May-22,57.88135539
MCCALL_1_N030,Jun-22,72.6094773
MCCALL_1_N030,Jul-22,81.88280508
MCCALL_1_N030,Aug-22,105.3487074
MCCALL_1_N030,Sep-22,126.469119
MCCALL_1_N093,Jan-20,31.5120154
MCCALL_1_N093,Feb-20,26.88850264
MCCALL_1_N093,Mar-20,26.60841472
MCCALL_1_N093,Apr-20,18.50894643
MCCALL_1_N093,May-20,17.28562933
MCCALL_1_N093,Jun-20,22.63933603
MCCALL_1_N093,Jul-20,26.19902
MCCALL_1_N093,Aug-20,53.12023
MCCALL_1_N093,Sep-20,42.88723365
MCCALL_1_N093,Oct-20,44.44289859
MCCALL_1_N093,Nov-20,39.71948687
MCCALL_1_N093,Dec-20,41.78234148
MCCALL_1_N093,Jan-21,34.10376954
MCCALL_1_N093,Feb-21,60.47318265
MCCALL_1_N093,Mar-21,33.19137809
MCCALL_1_N093,Apr-21,35.37160064
MCCALL_1_N093,May-21,31.85794156
MCCALL_1_N093,Jun-21,50.52747917
MCCALL_1_N093,Jul-21,73.06653944
MCCALL_1_N093,Aug-21,66.10427923
MCCALL_1_N093,Sep-21,67.18460094
MCCALL_1_N093,Oct-21,60.33433173
MCCALL_1_N093,Nov-21,59.45146133
MCCALL_1_N093,Dec-21,63.33649169
MCCALL_1_N093,Jan-22,54.60088307
MCCALL_1_N093,Feb-22,47.27590475
MCCALL_1_N093,Mar-22,45.82117506
MCCALL_1_N093,Apr-22,56.53225856
MCCALL_1_N093,May-22,57.88135539
MCCALL_1_N093,Jun-22,72.6094773
MCCALL_1_N093,Jul-22,81.88280508
MCCALL_1_N093,Aug-22,105.3487074
MCCALL_1_N093,Sep-22,126.469119
MCDISLE_6_N001,Jan-20,33.04689196
MCDISLE_6_N001,Feb-20,26.95482023
MCDISLE_6_N001,Mar-20,28.25321907
MCDISLE_6_N001,Apr-20,24.13041257
MCDISLE_6_N001,May-20,19.74274887
MCDISLE_6_N001,Jun-20,25.13279285
MCDISLE_6_N001,Jul-20,27.5803312
MCDISLE_6_N001,Aug-20,53.50223034
MCDISLE_6_N001,Sep-20,43.56989749
MCDISLE_6_N001,Oct-20,44.91768407
MCDISLE_6_N001,Nov-20,39.99248637
MCDISLE_6_N001,Dec-20,41.05929015
MCDISLE_6_N001,Jan-21,34.22584656
MCDISLE_6_N001,Feb-21,62.71964088
MCDISLE_6_N001,Mar-21,34.51058275
MCDISLE_6_N001,Apr-21,37.15421114
MCDISLE_6_N001,May-21,37.81403215
MCDISLE_6_N001,Jun-21,53.98593817
MCDISLE_6_N001,Jul-21,70.92112277
MCDISLE_6_N001,Aug-21,62.80403761
MCDISLE_6_N001,Sep-21,69.49694664
MCDISLE_6_N001,Oct-21,72.80715228
MCDISLE_6_N001,Nov-21,60.73385972
MCDISLE_6_N001,Dec-21,63.83777128
MCDISLE_6_N001,Jan-22,55.49809638
MCDISLE_6_N001,Feb-22,48.9565943
MCDISLE_6_N001,Mar-22,49.28304013
MCDISLE_6_N001,Apr-22,68.68657263
MCDISLE_6_N001,May-22,72.65491667
MCDISLE_6_N001,Jun-22,59.55233631
MCDISLE_6_N001,Jul-22,73.04243126
MCDISLE_6_N001,Aug-22,101.2074934
MCDISLE_6_N001,Sep-22,127.5604984
MCFRLND_6_N001,Jan-20,30.95424731
MCFRLND_6_N001,Feb-20,26.09355932
MCFRLND_6_N001,Mar-20,25.83988275
MCFRLND_6_N001,Apr-20,18.65113782
MCFRLND_6_N001,May-20,17.41429821
MCFRLND_6_N001,Jun-20,23.01646854
MCFRLND_6_N001,Jul-20,27.09135587
MCFRLND_6_N001,Aug-20,52.76605406
MCFRLND_6_N001,Sep-20,42.62545807
MCFRLND_6_N001,Oct-20,42.77283625
MCFRLND_6_N001,Nov-20,38.52630983
MCFRLND_6_N001,Dec-20,40.71524911
MCFRLND_6_N001,Jan-21,33.22138614
MCFRLND_6_N001,Feb-21,61.01751193
MCFRLND_6_N001,Mar-21,32.53817455
MCFRLND_6_N001,Apr-21,30.51879164
MCFRLND_6_N001,May-21,27.89513255
MCFRLND_6_N001,Jun-21,48.39540842
MCFRLND_6_N001,Jul-21,66.64435789
MCFRLND_6_N001,Aug-21,58.40694663
MCFRLND_6_N001,Sep-21,64.39461467
MCFRLND_6_N001,Oct-21,55.87340595
MCFRLND_6_N001,Nov-21,55.70220343
MCFRLND_6_N001,Dec-21,60.46068321
MCFRLND_6_N001,Jan-22,51.24724632
MCFRLND_6_N001,Feb-22,42.71203491
MCFRLND_6_N001,Mar-22,41.8463598
MCFRLND_6_N001,Apr-22,57.30477506
MCFRLND_6_N001,May-22,62.76621133
MCFRLND_6_N001,Jun-22,82.35881404
MCFRLND_6_N001,Jul-22,79.2874506
MCFRLND_6_N001,Aug-22,105.3054114
MCFRLND_6_N001,Sep-22,126.4256335
MCGEN_7_B1,Jan-20,29.19356368
MCGEN_7_B1,Feb-20,24.21589171
MCGEN_7_B1,Mar-20,24.3530038
MCGEN_7_B1,Apr-20,18.33346661
MCGEN_7_B1,May-20,16.96368522
MCGEN_7_B1,Jun-20,21.77313619
MCGEN_7_B1,Jul-20,27.79895706
MCGEN_7_B1,Aug-20,82.03803513
MCGEN_7_B1,Sep-20,46.28281671
MCGEN_7_B1,Oct-20,43.8626989
MCGEN_7_B1,Nov-20,37.87026953
MCGEN_7_B1,Dec-20,41.04319258
MCGEN_7_B1,Jan-21,31.45579978
MCGEN_7_B1,Feb-21,65.74504106
MCGEN_7_B1,Mar-21,31.21356734
MCGEN_7_B1,Apr-21,31.68075435
MCGEN_7_B1,May-21,30.18662903
MCGEN_7_B1,Jun-21,53.40942129
MCGEN_7_B1,Jul-21,72.92653624
MCGEN_7_B1,Aug-21,61.58887708
MCGEN_7_B1,Sep-21,67.96621318
MCGEN_7_B1,Oct-21,56.54581245
MCGEN_7_B1,Nov-21,55.31649551
MCGEN_7_B1,Dec-21,60.37981559
MCGEN_7_B1,Jan-22,50.10353208
MCGEN_7_B1,Feb-22,38.36320089
MCGEN_7_B1,Mar-22,40.89484764
MCGEN_7_B1,Apr-22,56.61488369
MCGEN_7_B1,May-22,58.21736382
MCGEN_7_B1,Jun-22,65.91341483
MCGEN_7_B1,Jul-22,71.5038685
MCGEN_7_B1,Aug-22,101.454748
MCGEN_7_B1,Sep-22,121.7185978
MCKEE_1_N001,Jan-20,32.59101327
MCKEE_1_N001,Feb-20,27.49719905
MCKEE_1_N001,Mar-20,28.38423755
MCKEE_1_N001,Apr-20,24.33420224
MCKEE_1_N001,May-20,21.67388695
MCKEE_1_N001,Jun-20,26.5152605
MCKEE_1_N001,Jul-20,26.98389839
MCKEE_1_N001,Aug-20,52.81604741
MCKEE_1_N001,Sep-20,44.06491294
MCKEE_1_N001,Oct-20,44.81902431
MCKEE_1_N001,Nov-20,40.26931467
MCKEE_1_N001,Dec-20,41.7780914
MCKEE_1_N001,Jan-21,35.00758765
MCKEE_1_N001,Feb-21,62.47655198
MCKEE_1_N001,Mar-21,34.50154237
MCKEE_1_N001,Apr-21,37.23497906
MCKEE_1_N001,May-21,41.63810539
MCKEE_1_N001,Jun-21,59.81963722
MCKEE_1_N001,Jul-21,79.62220133
MCKEE_1_N001,Aug-21,69.84317319
MCKEE_1_N001,Sep-21,75.61763356
MCKEE_1_N001,Oct-21,69.32545551
MCKEE_1_N001,Nov-21,61.52345014
MCKEE_1_N001,Dec-21,65.29568571
MCKEE_1_N001,Jan-22,55.76430394
MCKEE_1_N001,Feb-22,50.94593539
MCKEE_1_N001,Mar-22,50.41630612
MCKEE_1_N001,Apr-22,69.53692807
MCKEE_1_N001,May-22,77.73029521
MCKEE_1_N001,Jun-22,96.84558555
MCKEE_1_N001,Jul-22,79.89245197
MCKEE_1_N001,Aug-22,104.5754472
MCKEE_1_N001,Sep-22,143.8339619
MCKEE_1_N005,Jan-20,32.59101327
MCKEE_1_N005,Feb-20,27.49719905
MCKEE_1_N005,Mar-20,28.38423755
MCKEE_1_N005,Apr-20,24.33420224
MCKEE_1_N005,May-20,21.6729906
MCKEE_1_N005,Jun-20,26.5152605
MCKEE_1_N005,Jul-20,26.98389839
MCKEE_1_N005,Aug-20,52.81604741
MCKEE_1_N005,Sep-20,44.06491294
MCKEE_1_N005,Oct-20,44.81902431
MCKEE_1_N005,Nov-20,40.26931467
MCKEE_1_N005,Dec-20,41.7780914
MCKEE_1_N005,Jan-21,35.00758765
MCKEE_1_N005,Feb-21,62.47655198
MCKEE_1_N005,Mar-21,34.50154237
MCKEE_1_N005,Apr-21,37.23497906
MCKEE_1_N005,May-21,41.63810539
MCKEE_1_N005,Jun-21,59.81963722
MCKEE_1_N005,Jul-21,79.62220133
MCKEE_1_N005,Aug-21,69.84317319
MCKEE_1_N005,Sep-21,75.61763356
MCKEE_1_N005,Oct-21,69.32545551
MCKEE_1_N005,Nov-21,61.52345014
MCKEE_1_N005,Dec-21,65.29568571
MCKEE_1_N005,Jan-22,55.76430394
MCKEE_1_N005,Feb-22,50.94593539
MCKEE_1_N005,Mar-22,50.41630612
MCKEE_1_N005,Apr-22,69.53692807
MCKEE_1_N005,May-22,77.73029521
MCKEE_1_N005,Jun-22,96.84558555
MCKEE_1_N005,Jul-22,79.89245197
MCKEE_1_N005,Aug-22,104.5754472
MCKEE_1_N005,Sep-22,143.8339619
MCKEE_1_N101,Jan-20,32.59101327
MCKEE_1_N101,Feb-20,27.49719905
MCKEE_1_N101,Mar-20,28.38423755
MCKEE_1_N101,Apr-20,24.33420224
MCKEE_1_N101,May-20,21.64141589
MCKEE_1_N101,Jun-20,26.5152605
MCKEE_1_N101,Jul-20,26.98389839
MCKEE_1_N101,Aug-20,52.81604741
MCKEE_1_N101,Sep-20,44.06491294
MCKEE_1_N101,Oct-20,44.81902431
MCKEE_1_N101,Nov-20,40.26931467
MCKEE_1_N101,Dec-20,41.7780914
MCKEE_1_N101,Jan-21,35.00758765
MCKEE_1_N101,Feb-21,62.47655198
MCKEE_1_N101,Mar-21,34.50154237
MCKEE_1_N101,Apr-21,37.23497906
MCKEE_1_N101,May-21,41.63810539
MCKEE_1_N101,Jun-21,59.81963722
MCKEE_1_N101,Jul-21,79.62220133
MCKEE_1_N101,Aug-21,69.84317319
MCKEE_1_N101,Sep-21,75.61763356
MCKEE_1_N101,Oct-21,69.32545551
MCKEE_1_N101,Nov-21,61.52345014
MCKEE_1_N101,Dec-21,65.29568571
MCKEE_1_N101,Jan-22,55.76430394
MCKEE_1_N101,Feb-22,50.94593539
MCKEE_1_N101,Mar-22,50.41630612
MCKEE_1_N101,Apr-22,69.53692807
MCKEE_1_N101,May-22,77.73029521
MCKEE_1_N101,Jun-22,96.84558555
MCKEE_1_N101,Jul-22,79.89245197
MCKEE_1_N101,Aug-22,104.5754472
MCKEE_1_N101,Sep-22,143.8339619
MCMULLN1_2_N001,Jan-20,30.49844739
MCMULLN1_2_N001,Feb-20,26.47650977
MCMULLN1_2_N001,Mar-20,26.14151153
MCMULLN1_2_N001,Apr-20,18.05199281
MCMULLN1_2_N001,May-20,17.03919906
MCMULLN1_2_N001,Jun-20,22.36979858
MCMULLN1_2_N001,Jul-20,26.10028907
MCMULLN1_2_N001,Aug-20,52.51989345
MCMULLN1_2_N001,Sep-20,42.04263568
MCMULLN1_2_N001,Oct-20,43.78646102
MCMULLN1_2_N001,Nov-20,38.93516119
MCMULLN1_2_N001,Dec-20,41.24580941
MCMULLN1_2_N001,Jan-21,33.49964649
MCMULLN1_2_N001,Feb-21,59.5124075
MCMULLN1_2_N001,Mar-21,32.53020669
MCMULLN1_2_N001,Apr-21,35.58884706
MCMULLN1_2_N001,May-21,32.7955845
MCMULLN1_2_N001,Jun-21,48.86721342
MCMULLN1_2_N001,Jul-21,69.97305172
MCMULLN1_2_N001,Aug-21,61.67497743
MCMULLN1_2_N001,Sep-21,65.5437165
MCMULLN1_2_N001,Oct-21,59.71116612
MCMULLN1_2_N001,Nov-21,59.53908893
MCMULLN1_2_N001,Dec-21,63.04069753
MCMULLN1_2_N001,Jan-22,53.85971119
MCMULLN1_2_N001,Feb-22,48.64356731
MCMULLN1_2_N001,Mar-22,46.50113047
MCMULLN1_2_N001,Apr-22,55.10998545
MCMULLN1_2_N001,May-22,55.84864981
MCMULLN1_2_N001,Jun-22,70.49479158
MCMULLN1_2_N001,Jul-22,76.15781269
MCMULLN1_2_N001,Aug-22,99.79372687
MCMULLN1_2_N001,Sep-22,118.3226672
MCSNCK1_7_B1,Jan-20,31.95582422
MCSNCK1_7_B1,Feb-20,25.98378799
MCSNCK1_7_B1,Mar-20,26.98633436
MCSNCK1_7_B1,Apr-20,23.75270651
MCSNCK1_7_B1,May-20,18.40128175
MCSNCK1_7_B1,Jun-20,23.96260887
MCSNCK1_7_B1,Jul-20,25.30411466
MCSNCK1_7_B1,Aug-20,47.51387149
MCSNCK1_7_B1,Sep-20,40.63400685
MCSNCK1_7_B1,Oct-20,42.58684519
MCSNCK1_7_B1,Nov-20,39.57398268
MCSNCK1_7_B1,Dec-20,40.63128179
MCSNCK1_7_B1,Jan-21,34.16693519
MCSNCK1_7_B1,Feb-21,60.59965086
MCSNCK1_7_B1,Mar-21,32.40422685
MCSNCK1_7_B1,Apr-21,34.77533554
MCSNCK1_7_B1,May-21,36.29211496
MCSNCK1_7_B1,Jun-21,50.11242476
MCSNCK1_7_B1,Jul-21,65.48311403
MCSNCK1_7_B1,Aug-21,60.37365714
MCSNCK1_7_B1,Sep-21,66.85518008
MCSNCK1_7_B1,Oct-21,71.78613835
MCSNCK1_7_B1,Nov-21,58.15519015
MCSNCK1_7_B1,Dec-21,61.55717353
MCSNCK1_7_B1,Jan-22,52.75568024
MCSNCK1_7_B1,Feb-22,47.43570885
MCSNCK1_7_B1,Mar-22,46.00528119
MCSNCK1_7_B1,Apr-22,64.56491897
MCSNCK1_7_B1,May-22,68.84676019
MCSNCK1_7_B1,Jun-22,70.12006641
MCSNCK1_7_B1,Jul-22,72.72758294
MCSNCK1_7_B1,Aug-22,97.59726722
MCSNCK1_7_B1,Sep-22,123.3698911
MCSNCK2_7_B1,Jan-20,31.95525426
MCSNCK2_7_B1,Feb-20,25.97694961
MCSNCK2_7_B1,Mar-20,26.981003
MCSNCK2_7_B1,Apr-20,23.75061247
MCSNCK2_7_B1,May-20,18.39837204
MCSNCK2_7_B1,Jun-20,23.9614921
MCSNCK2_7_B1,Jul-20,25.29782694
MCSNCK2_7_B1,Aug-20,47.50825815
MCSNCK2_7_B1,Sep-20,40.63199715
MCSNCK2_7_B1,Oct-20,42.58580636
MCSNCK2_7_B1,Nov-20,39.56868752
MCSNCK2_7_B1,Dec-20,40.59277425
MCSNCK2_7_B1,Jan-21,34.16657172
MCSNCK2_7_B1,Feb-21,61.05860902
MCSNCK2_7_B1,Mar-21,32.40288398
MCSNCK2_7_B1,Apr-21,34.77400636
MCSNCK2_7_B1,May-21,36.29134509
MCSNCK2_7_B1,Jun-21,50.11066467
MCSNCK2_7_B1,Jul-21,65.48057839
MCSNCK2_7_B1,Aug-21,60.37175879
MCSNCK2_7_B1,Sep-21,66.85575132
MCSNCK2_7_B1,Oct-21,71.78630898
MCSNCK2_7_B1,Nov-21,58.15841506
MCSNCK2_7_B1,Dec-21,61.5523434
MCSNCK2_7_B1,Jan-22,52.75098529
MCSNCK2_7_B1,Feb-22,47.42996789
MCSNCK2_7_B1,Mar-22,45.98244423
MCSNCK2_7_B1,Apr-22,64.55410662
MCSNCK2_7_B1,May-22,68.83971656
MCSNCK2_7_B1,Jun-22,70.11521437
MCSNCK2_7_B1,Jul-22,72.72500863
MCSNCK2_7_B1,Aug-22,97.59381469
MCSNCK2_7_B1,Sep-22,123.3677422
MDLRIVR_6_N001,Jan-20,32.66781894
MDLRIVR_6_N001,Feb-20,26.80565776
MDLRIVR_6_N001,Mar-20,27.92378774
MDLRIVR_6_N001,Apr-20,23.88724535
MDLRIVR_6_N001,May-20,19.52320964
MDLRIVR_6_N001,Jun-20,24.80413489
MDLRIVR_6_N001,Jul-20,27.11266543
MDLRIVR_6_N001,Aug-20,52.64090905
MDLRIVR_6_N001,Sep-20,43.01694621
MDLRIVR_6_N001,Oct-20,44.34488917
MDLRIVR_6_N001,Nov-20,39.86857573
MDLRIVR_6_N001,Dec-20,41.05929015
MDLRIVR_6_N001,Jan-21,34.22584656
MDLRIVR_6_N001,Feb-21,62.1678371
MDLRIVR_6_N001,Mar-21,34.10751817
MDLRIVR_6_N001,Apr-21,36.76468318
MDLRIVR_6_N001,May-21,37.37268522
MDLRIVR_6_N001,Jun-21,53.06797519
MDLRIVR_6_N001,Jul-21,70.20960891
MDLRIVR_6_N001,Aug-21,62.15496091
MDLRIVR_6_N001,Sep-21,68.86766175
MDLRIVR_6_N001,Oct-21,72.29532655
MDLRIVR_6_N001,Nov-21,60.17015786
MDLRIVR_6_N001,Dec-21,63.3778494
MDLRIVR_6_N001,Jan-22,54.92908579
MDLRIVR_6_N001,Feb-22,48.59823475
MDLRIVR_6_N001,Mar-22,48.95202999
MDLRIVR_6_N001,Apr-22,68.15917139
MDLRIVR_6_N001,May-22,72.05011789
MDLRIVR_6_N001,Jun-22,59.48139053
MDLRIVR_6_N001,Jul-22,72.52664849
MDLRIVR_6_N001,Aug-22,100.2839296
MDLRIVR_6_N001,Sep-22,126.3259834
MDWYPS_6_N001,Jan-20,30.14110043
MDWYPS_6_N001,Feb-20,25.6080902
