,Jan_2019,Feb_2019,Mar_2019,Apr_2019,May_2019,Jun_2019,Jul_2019,Aug_2019,Sep_2019,Oct_2019,Nov_2019,Dec_2019,Jan_2020,Feb_2020,Mar_2020,Apr_2020,May_2020,Jun_2020,Jul_2020,Aug_2020,Sep_2020,Oct_2020,Nov_2020,Dec_2020,Jan_2021,Feb_2021,Mar_2021,Apr_2021,May_2021,Jun_2021,Jul_2021,Aug_2021,Sep_2021,Oct_2021,Nov_2021,Dec_2021,Jan_2022,Feb_2022,Mar_2022,Apr_2022,May_2022,Jun_2022,Jul_2022,Aug_2022,Sep_2022,Oct_2022,Nov_2022,Dec_2022
ALAMT1G_7_B1,,,,,,,,56.10064111111111,62.503675933333334,59.585170129032264,65.16066533333333,56.48170006451613,51.0918082,41.53452742857143,36.452904266666664,31.037852896551723,34.94809433333333,40.25154689655172,53.1339128,203.47020573333333,92.84281496551723,79.345707,54.523578965517245,57.62013566666667,45.57086848148148,131.54647764285716,46.838392709677414,48.450733066666665,48.02827212903225,90.06612546666668,120.36256232258064,91.93786490322582,104.17649826666667,83.18681212903226,79.67199133333332,81.60148587096775,,,,,,,,,,,,
ALAMT1G_7_N002,,,,,,,,56.10064111111111,62.503675933333334,59.585170129032264,65.16066533333333,56.48170006451613,51.0918082,41.53452742857143,36.452904266666664,31.038395862068963,34.94809433333333,40.25154689655172,53.1339128,203.47020573333333,92.84281496551723,79.345707,54.523578965517245,57.62013566666667,45.57086848148148,131.54647764285716,46.838392709677414,48.450733066666665,48.02827212903225,90.06612546666668,120.36256232258064,91.93786490322582,104.17649826666667,83.18681212903226,79.67199133333332,81.60148587096775,,,,,,,,,,,,
ALAMT2G_7_B1,,,,,,,,56.100603185185186,62.5030704,59.58508587096774,65.16042006666666,56.48170006451613,51.0918082,41.53452742857143,36.452904266666664,31.038395862068963,34.94809433333333,40.25154689655172,53.1339128,203.47020573333333,92.84281496551723,79.345707,54.523578965517245,57.62013566666667,45.57086848148148,131.54647764285716,46.838392709677414,48.450733066666665,48.02827212903225,90.06612546666668,120.36256232258064,91.93786490322582,104.17649826666667,83.18681212903226,79.67199133333332,81.60148587096775,,,66.56065765517242,91.68018627586207,98.2809824,109.91712517241379,114.72697966666667,164.1307328,258.7659303846154,,,
ALAMT2G_7_N002,,,,,,,,56.100603185185186,62.5030704,59.58508587096774,65.16042006666666,56.48170006451613,51.0918082,41.53452742857143,36.452904266666664,31.037852896551723,34.94809433333333,40.25154689655172,53.1339128,203.47020573333333,92.84281496551723,79.345707,54.523578965517245,57.62013566666667,45.57086848148148,131.54647764285716,46.838392709677414,48.450733066666665,48.02827212903225,90.06612546666668,120.36256232258064,91.93786490322582,104.17649826666667,83.18681212903226,79.67199133333332,81.60148587096775,69.92260466666667,67.21676164285714,66.56065765517242,91.68018627586207,98.2809824,109.91712517241379,114.72697966666667,164.1307328,258.7659303846154,,,
ALAMT3G_7_B1,,,,,,,,56.10027592592593,62.5027418,59.58539716129032,65.16041673333334,56.48170006451613,51.09172026666666,41.534533571428575,36.45282173333333,31.03849717241379,34.94878153333333,40.25265648275862,53.132847399999996,203.441012,92.83682855172414,79.34321406666668,54.49484103448276,57.62013566666667,45.57086848148148,131.54644507142856,46.838392709677414,48.4505712,48.02816806451613,90.05860133333333,120.35761406451613,91.93403580645162,104.1737678,83.18624077419355,79.67212853333334,81.60161690322582,69.92277286666666,67.21699364285715,66.5608872413793,91.68037303448276,98.28085886666666,109.91320055172415,114.72558473333333,163.578613,258.72322223076924,,,
ALAMT3G_7_N002,,,,,,,,56.10027592592593,62.5027418,59.58539716129032,65.16041673333334,56.48170006451613,51.09172026666666,41.534533571428575,36.45282173333333,31.03849717241379,34.94878153333333,40.25265648275862,53.132847399999996,203.441012,92.83682855172414,79.34321406666668,54.523578965517245,57.62013566666667,45.57086848148148,131.54644507142856,46.838392709677414,48.4505712,48.02816806451613,90.05860133333333,120.35761406451613,91.93403580645162,104.1737678,83.18624077419355,79.67212853333334,81.60161690322582,69.92277286666666,67.21699364285715,66.5608872413793,91.68037303448276,98.28085886666666,109.91320055172415,114.72558473333333,163.578613,258.72322223076924,,,
ALAMT4G_7_B1,,,,,,,,56.10032051851852,62.501532266666665,59.58447251612903,65.15933006666666,56.481599483870966,51.09085906666667,41.53452742857143,36.452839733333334,31.038152413793107,34.948176866666664,40.25154689655172,53.1339128,203.46324673333334,92.83592441379311,79.34177153333333,54.44807296551724,57.619932266666666,45.570833666666665,131.54647764285716,46.838392709677414,48.450631333333334,48.028306,90.05708953333334,120.34938458064516,91.93404967741935,104.17334486666667,83.18641258064515,79.6719468,81.6018241935484,69.92297193333333,67.21714928571429,66.562284,91.68163793103449,98.27939666666667,109.91315675862069,114.72029513333332,164.11503626666666,258.7150451538461,,,
ALAMT4G_7_N002,,,,,,,,56.10032051851852,62.501532266666665,59.58447251612903,65.15933006666666,56.481599483870966,51.09085906666667,41.53452742857143,36.452839733333334,31.038152413793107,34.948176866666664,40.25154689655172,53.1339128,203.46324673333334,92.83592441379311,79.34177153333333,54.52354841379311,57.619932266666666,45.570833666666665,131.54647764285716,46.838392709677414,48.450631333333334,48.028306,90.05708953333334,120.34938458064516,91.93404967741935,104.17334486666667,83.18641258064515,79.6719468,81.6018241935484,69.92297193333333,67.21714928571429,66.562284,91.68163793103449,98.27939666666667,109.91315675862069,114.72029513333332,164.11503626666666,258.7150451538461,,,
ALAMT5G_7_B1,,,,,,,,56.10001318518518,62.503138,59.585505483870975,65.1602788,56.48173812903226,51.0561144,41.534535,36.452903600000006,31.032192827586204,34.94786053333333,40.088972,53.131698199999995,202.98796386666666,92.39957303448276,79.33243866666666,54.523578965517245,57.6201666,45.57086848148148,131.54678964285714,46.82070180645161,48.4423056,48.028211999999996,90.06003533333333,120.35369477419356,91.93771122580645,104.17677046666667,83.18682425806452,79.67235526666667,81.60164412903225,69.9229698,67.21719,66.56075262068966,91.68034717241379,98.28082426666667,109.91674468965518,114.72706986666667,164.1264264,258.72557623076926,,,
ALAMT5G_7_N002,,,,,,,,56.10001318518518,62.503138,59.585505483870975,65.1602788,56.48173812903226,51.0561144,41.534535,36.452903600000006,31.032192827586204,34.94786053333333,40.088972,53.131698199999995,202.98796386666666,92.39957303448276,79.33243866666666,54.523578965517245,57.6201666,45.57086848148148,131.54678964285714,46.82070180645161,48.4423056,48.028211999999996,90.06003533333333,120.35369477419356,91.93771122580645,104.17677046666667,83.18682425806452,79.67235526666667,81.60164412903225,69.9229698,67.21719,66.56075262068966,91.68034717241379,98.28082426666667,109.91674468965518,114.72706986666667,164.1264264,258.72557623076926,,,
ALAMT6G_7_B1,,,,,,,,56.09746837037037,62.49981,59.58384780645161,65.16030333333333,56.48173812903226,51.0918082,41.53452742857143,36.452904266666664,31.038395862068963,34.94809433333333,40.25154689655172,53.1339128,203.419305,92.84281496551723,79.3400728,54.523578965517245,57.62013566666667,45.57086848148148,131.54647764285716,46.82070180645161,48.4424566,48.02827212903225,90.06612546666668,120.36256232258064,91.93786490322582,104.17649826666667,83.18681212903226,79.67199133333332,81.60148587096775,69.92260466666667,67.21676164285714,66.56065765517242,91.68018627586207,98.2809824,109.91712517241379,114.72697966666667,164.1307328,258.7659303846154,,,
ALAMT6G_7_N002,,,,,,,,56.09746837037037,62.49981,59.58384780645161,65.16030333333333,56.48173812903226,51.0918082,41.53452742857143,36.452904266666664,31.038395862068963,34.94809433333333,40.25154689655172,53.1339128,203.419305,92.84281496551723,79.3400728,54.523578965517245,57.62013566666667,45.57086848148148,131.54647764285716,46.82070180645161,48.4424566,48.02827212903225,90.06612546666668,120.36256232258064,91.93786490322582,104.17649826666667,83.18681212903226,79.67199133333332,81.60148587096775,69.92260466666667,67.21676164285714,66.56065765517242,91.68018627586207,98.2809824,109.91712517241379,114.72697966666667,164.1307328,258.7659303846154,,,
ALHAMBRA_1_N001,,,,,,,,52.12647703703704,54.633740200000005,56.39093664516129,61.7816724,53.201381870967744,42.166894400000004,38.91915471428572,37.32337186666667,31.381299172413794,35.480926333333336,43.07678944827586,43.1951128,124.69657626666667,80.238868,76.22730206666667,54.50638282758621,57.85288140000001,47.07037644444445,125.4577567857143,49.48681780645161,50.56000433333333,62.89436929032258,93.0474538,118.57995870967741,91.8974958064516,102.59157246666668,87.15277180645161,79.25896566666667,84.06305251612903,75.1582378,93.06913635714285,77.3668871724138,97.87550875862068,121.19163326666666,141.0169551724138,107.14917886666666,146.79369873333334,252.869028,,,
ALHAMBRA_1_N002,,,,,,,63.6337618,51.77176838709678,54.633740200000005,56.39093664516129,61.7816724,53.201381870967744,42.63959407272728,38.953941575757575,37.196829311475405,31.468924576271185,35.60193118032787,42.87296966101695,43.41427095081967,124.02173432786884,79.70767647457627,80.2945251764706,54.50638282758621,57.119801609756095,47.25530506849315,106.92119857894738,49.48681780645161,50.56000433333333,62.89436929032258,93.0474538,118.57995870967741,91.8974958064516,102.59157246666668,87.36678629787235,79.25896566666667,86.47832710638298,76.54020828985507,95.25099604255318,77.20342646153846,97.63276541573033,120.14903215217392,140.01144395505617,107.85174749999999,146.0357118478261,241.43896790476188,,,
ALLEGHNY_6_N001,,,,,,,57.413784400000004,47.115410129032256,53.442224933333335,54.07110283870968,58.46199046666667,48.89194103225807,39.91230124590164,36.328423649122804,36.075292393442616,28.313966203389832,33.07947691803279,35.972118237288136,39.206733737704916,114.92210163934426,76.60756494915255,78.12011121311475,52.947974711864404,56.314812754098355,46.48092745882353,123.37685507142857,49.435710903225804,50.2472096,51.51851232258065,88.43466553333333,115.35503258064517,90.13660096774194,97.37829086666666,84.79308180645161,76.152457,80.59580806451612,71.23895306521739,67.36310985714286,67.62015665934065,90.9917800224719,98.88938039130434,105.12733269662922,99.32395895652174,129.62613341304348,216.8703303095238,,,
ALMADEN_6_N001,,,,,,,64.1302826,52.91659006451612,55.35051239999999,57.3673046451613,61.75500186666667,54.21166116129032,43.06418406557377,39.75027007017544,38.4872637704918,32.21466372881356,39.570434590163934,46.133451627118646,44.4735082295082,127.70417400000001,80.79565515254238,77.09488373770492,55.69430738983051,58.761623377049176,47.9267704,128.13565935714286,49.90438283870967,50.93722026666667,56.79419277419355,87.71158346666667,118.08779567741935,92.915186,101.43587413333333,87.41382277419355,79.97774833333332,83.22524612903226,74.07832139130436,72.76982785714286,72.88157969230768,95.90805449438203,108.59460341304347,126.5896751235955,111.01019669565217,148.17743813043478,248.54098878571426,,,
ALMDACT1_7_B1,,,,,,,,52.54718266666667,54.836245000000005,56.48324464516129,60.59973006666667,53.40020670967742,42.79743606666667,39.010082714285716,37.335358,31.477778344827588,35.15745113333333,42.3411264137931,42.753198999999995,122.81296906666668,79.58635786206897,76.3971354,54.77421565517241,57.95158613333333,47.28911651851852,125.44135600000001,49.60906941935484,50.521069733333334,56.55011006451613,90.5394424,117.79984916129033,91.2554204516129,102.25909133333333,87.01651941935484,79.29030993333333,82.5691009032258,75.18944478688525,134.48075064285715,82.70751606666666,100.18556806779661,124.12475770491803,152.73593891525422,106.56926662295082,143.88440567213115,242.1471255636364,,,
