INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2022-09-27T13:00:00-00:00,2022-09-27T14:00:00-00:00,2022-09-27,7,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,83.89832,131
2022-09-27T13:00:00-00:00,2022-09-27T14:00:00-00:00,2022-09-27,7,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCC,LMP_CONG_PRC,2C559EQ2_7_N001,ALL,1,0.0,132
2022-09-27T13:00:00-00:00,2022-09-27T14:00:00-00:00,2022-09-27,7,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCE,LMP_ENE_PRC,2C559EQ2_7_N001,ALL,1,85.0292,133
2022-09-27T13:00:00-00:00,2022-09-27T14:00:00-00:00,2022-09-27,7,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCL,LMP_LOSS_PRC,2C559EQ2_7_N001,ALL,1,-1.13089,134
2022-09-27T13:00:00-00:00,2022-09-27T14:00:00-00:00,2022-09-27,7,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MGHG,LMP_GHG_PRC,2C559EQ2_7_N001,ALL,1,0.0,135
2022-09-27T14:00:00-00:00,2022-09-27T15:00:00-00:00,2022-09-27,8,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,75.26674,131
2022-09-27T14:00:00-00:00,2022-09-27T15:00:00-00:00,2022-09-27,8,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCC,LMP_CONG_PRC,2C559EQ2_7_N001,ALL,1,0.0,132
2022-09-27T14:00:00-00:00,2022-09-27T15:00:00-00:00,2022-09-27,8,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCE,LMP_ENE_PRC,2C559EQ2_7_N001,ALL,1,77.89168,133
2022-09-27T14:00:00-00:00,2022-09-27T15:00:00-00:00,2022-09-27,8,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCL,LMP_LOSS_PRC,2C559EQ2_7_N001,ALL,1,-2.62495,134
2022-09-27T14:00:00-00:00,2022-09-27T15:00:00-00:00,2022-09-27,8,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MGHG,LMP_GHG_PRC,2C559EQ2_7_N001,ALL,1,0.0,135
2022-09-27T15:00:00-00:00,2022-09-27T16:00:00-00:00,2022-09-27,9,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,55.42262,131
2022-09-27T15:00:00-00:00,2022-09-27T16:00:00-00:00,2022-09-27,9,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCC,LMP_CONG_PRC,2C559EQ2_7_N001,ALL,1,0.0,132
2022-09-27T15:00:00-00:00,2022-09-27T16:00:00-00:00,2022-09-27,9,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCE,LMP_ENE_PRC,2C559EQ2_7_N001,ALL,1,60.14392,133
2022-09-27T15:00:00-00:00,2022-09-27T16:00:00-00:00,2022-09-27,9,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCL,LMP_LOSS_PRC,2C559EQ2_7_N001,ALL,1,-4.7213,134
2022-09-27T15:00:00-00:00,2022-09-27T16:00:00-00:00,2022-09-27,9,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MGHG,LMP_GHG_PRC,2C559EQ2_7_N001,ALL,1,0.0,135
2022-09-27T16:00:00-00:00,2022-09-27T17:00:00-00:00,2022-09-27,10,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,52.37317,131
2022-09-27T16:00:00-00:00,2022-09-27T17:00:00-00:00,2022-09-27,10,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCC,LMP_CONG_PRC,2C559EQ2_7_N001,ALL,1,0.0,132
2022-09-27T16:00:00-00:00,2022-09-27T17:00:00-00:00,2022-09-27,10,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCE,LMP_ENE_PRC,2C559EQ2_7_N001,ALL,1,58.24418,133
2022-09-27T16:00:00-00:00,2022-09-27T17:00:00-00:00,2022-09-27,10,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCL,LMP_LOSS_PRC,2C559EQ2_7_N001,ALL,1,-5.87101,134
2022-09-27T16:00:00-00:00,2022-09-27T17:00:00-00:00,2022-09-27,10,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MGHG,LMP_GHG_PRC,2C559EQ2_7_N001,ALL,1,0.0,135
2022-09-27T17:00:00-00:00,2022-09-27T18:00:00-00:00,2022-09-27,11,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,51.02993,131
2022-09-27T17:00:00-00:00,2022-09-27T18:00:00-00:00,2022-09-27,11,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCC,LMP_CONG_PRC,2C559EQ2_7_N001,ALL,1,-3.5974,132
2022-09-27T17:00:00-00:00,2022-09-27T18:00:00-00:00,2022-09-27,11,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCE,LMP_ENE_PRC,2C559EQ2_7_N001,ALL,1,61.44115,133
2022-09-27T17:00:00-00:00,2022-09-27T18:00:00-00:00,2022-09-27,11,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCL,LMP_LOSS_PRC,2C559EQ2_7_N001,ALL,1,-6.81382,134
2022-09-27T17:00:00-00:00,2022-09-27T18:00:00-00:00,2022-09-27,11,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MGHG,LMP_GHG_PRC,2C559EQ2_7_N001,ALL,1,0.0,135
2022-09-27T18:00:00-00:00,2022-09-27T19:00:00-00:00,2022-09-27,12,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,52.29142,131
2022-09-27T18:00:00-00:00,2022-09-27T19:00:00-00:00,2022-09-27,12,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCC,LMP_CONG_PRC,2C559EQ2_7_N001,ALL,1,-8.82499,132
2022-09-27T18:00:00-00:00,2022-09-27T19:00:00-00:00,2022-09-27,12,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCE,LMP_ENE_PRC,2C559EQ2_7_N001,ALL,1,69.19884,133
2022-09-27T18:00:00-00:00,2022-09-27T19:00:00-00:00,2022-09-27,12,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCL,LMP_LOSS_PRC,2C559EQ2_7_N001,ALL,1,-8.08242,134
2022-09-27T18:00:00-00:00,2022-09-27T19:00:00-00:00,2022-09-27,12,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MGHG,LMP_GHG_PRC,2C559EQ2_7_N001,ALL,1,0.0,135
2022-09-27T19:00:00-00:00,2022-09-27T20:00:00-00:00,2022-09-27,13,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,52.9463,131
2022-09-27T19:00:00-00:00,2022-09-27T20:00:00-00:00,2022-09-27,13,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCC,LMP_CONG_PRC,2C559EQ2_7_N001,ALL,1,-11.45606,132
2022-09-27T19:00:00-00:00,2022-09-27T20:00:00-00:00,2022-09-27,13,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCE,LMP_ENE_PRC,2C559EQ2_7_N001,ALL,1,72.51701,133
2022-09-27T19:00:00-00:00,2022-09-27T20:00:00-00:00,2022-09-27,13,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCL,LMP_LOSS_PRC,2C559EQ2_7_N001,ALL,1,-8.11465,134
2022-09-27T19:00:00-00:00,2022-09-27T20:00:00-00:00,2022-09-27,13,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MGHG,LMP_GHG_PRC,2C559EQ2_7_N001,ALL,1,0.0,135
2022-09-27T20:00:00-00:00,2022-09-27T21:00:00-00:00,2022-09-27,14,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,57.8732,131
2022-09-27T20:00:00-00:00,2022-09-27T21:00:00-00:00,2022-09-27,14,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCC,LMP_CONG_PRC,2C559EQ2_7_N001,ALL,1,-22.84708,132
2022-09-27T20:00:00-00:00,2022-09-27T21:00:00-00:00,2022-09-27,14,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCE,LMP_ENE_PRC,2C559EQ2_7_N001,ALL,1,90.53419,133
2022-09-27T20:00:00-00:00,2022-09-27T21:00:00-00:00,2022-09-27,14,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCL,LMP_LOSS_PRC,2C559EQ2_7_N001,ALL,1,-9.81391,134
2022-09-27T20:00:00-00:00,2022-09-27T21:00:00-00:00,2022-09-27,14,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MGHG,LMP_GHG_PRC,2C559EQ2_7_N001,ALL,1,0.0,135
2022-09-27T21:00:00-00:00,2022-09-27T22:00:00-00:00,2022-09-27,15,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,61.63788,131
2022-09-27T21:00:00-00:00,2022-09-27T22:00:00-00:00,2022-09-27,15,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCC,LMP_CONG_PRC,2C559EQ2_7_N001,ALL,1,-24.03389,132
2022-09-27T21:00:00-00:00,2022-09-27T22:00:00-00:00,2022-09-27,15,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCE,LMP_ENE_PRC,2C559EQ2_7_N001,ALL,1,96.23879,133
2022-09-27T21:00:00-00:00,2022-09-27T22:00:00-00:00,2022-09-27,15,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCL,LMP_LOSS_PRC,2C559EQ2_7_N001,ALL,1,-10.56702,134
2022-09-27T21:00:00-00:00,2022-09-27T22:00:00-00:00,2022-09-27,15,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MGHG,LMP_GHG_PRC,2C559EQ2_7_N001,ALL,1,0.0,135
2022-09-27T22:00:00-00:00,2022-09-27T23:00:00-00:00,2022-09-27,16,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,73.85207,131
2022-09-27T22:00:00-00:00,2022-09-27T23:00:00-00:00,2022-09-27,16,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCC,LMP_CONG_PRC,2C559EQ2_7_N001,ALL,1,-26.68075,132
2022-09-27T22:00:00-00:00,2022-09-27T23:00:00-00:00,2022-09-27,16,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCE,LMP_ENE_PRC,2C559EQ2_7_N001,ALL,1,100.53282,133
2022-09-27T22:00:00-00:00,2022-09-27T23:00:00-00:00,2022-09-27,16,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCL,LMP_LOSS_PRC,2C559EQ2_7_N001,ALL,1,0.0,134
2022-09-27T22:00:00-00:00,2022-09-27T23:00:00-00:00,2022-09-27,16,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MGHG,LMP_GHG_PRC,2C559EQ2_7_N001,ALL,1,0.0,135
2022-09-27T23:00:00-00:00,2022-09-28T00:00:00-00:00,2022-09-27,17,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,74.7355,131
2022-09-27T23:00:00-00:00,2022-09-28T00:00:00-00:00,2022-09-27,17,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCC,LMP_CONG_PRC,2C559EQ2_7_N001,ALL,1,-49.5138,132
2022-09-27T23:00:00-00:00,2022-09-28T00:00:00-00:00,2022-09-27,17,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCE,LMP_ENE_PRC,2C559EQ2_7_N001,ALL,1,124.2493,133
2022-09-27T23:00:00-00:00,2022-09-28T00:00:00-00:00,2022-09-27,17,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCL,LMP_LOSS_PRC,2C559EQ2_7_N001,ALL,1,0.0,134
2022-09-27T23:00:00-00:00,2022-09-28T00:00:00-00:00,2022-09-27,17,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MGHG,LMP_GHG_PRC,2C559EQ2_7_N001,ALL,1,0.0,135
2022-09-28T00:00:00-00:00,2022-09-28T01:00:00-00:00,2022-09-27,18,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,80.70918,131
2022-09-28T00:00:00-00:00,2022-09-28T01:00:00-00:00,2022-09-27,18,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCC,LMP_CONG_PRC,2C559EQ2_7_N001,ALL,1,-62.56285,132
2022-09-28T00:00:00-00:00,2022-09-28T01:00:00-00:00,2022-09-27,18,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCE,LMP_ENE_PRC,2C559EQ2_7_N001,ALL,1,143.27203,133
2022-09-28T00:00:00-00:00,2022-09-28T01:00:00-00:00,2022-09-27,18,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCL,LMP_LOSS_PRC,2C559EQ2_7_N001,ALL,1,0.0,134
2022-09-28T00:00:00-00:00,2022-09-28T01:00:00-00:00,2022-09-27,18,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MGHG,LMP_GHG_PRC,2C559EQ2_7_N001,ALL,1,0.0,135
2022-09-28T01:00:00-00:00,2022-09-28T02:00:00-00:00,2022-09-27,19,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,100.21819,131
2022-09-28T01:00:00-00:00,2022-09-28T02:00:00-00:00,2022-09-27,19,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCC,LMP_CONG_PRC,2C559EQ2_7_N001,ALL,1,-107.44126,132
2022-09-28T01:00:00-00:00,2022-09-28T02:00:00-00:00,2022-09-27,19,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCE,LMP_ENE_PRC,2C559EQ2_7_N001,ALL,1,207.65945,133
2022-09-28T01:00:00-00:00,2022-09-28T02:00:00-00:00,2022-09-27,19,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCL,LMP_LOSS_PRC,2C559EQ2_7_N001,ALL,1,0.0,134
2022-09-28T01:00:00-00:00,2022-09-28T02:00:00-00:00,2022-09-27,19,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MGHG,LMP_GHG_PRC,2C559EQ2_7_N001,ALL,1,0.0,135
2022-09-28T02:00:00-00:00,2022-09-28T03:00:00-00:00,2022-09-27,20,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,101.15832,131
2022-09-28T02:00:00-00:00,2022-09-28T03:00:00-00:00,2022-09-27,20,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCC,LMP_CONG_PRC,2C559EQ2_7_N001,ALL,1,-35.83678,132
2022-09-28T02:00:00-00:00,2022-09-28T03:00:00-00:00,2022-09-27,20,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCE,LMP_ENE_PRC,2C559EQ2_7_N001,ALL,1,136.9951,133
2022-09-28T02:00:00-00:00,2022-09-28T03:00:00-00:00,2022-09-27,20,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCL,LMP_LOSS_PRC,2C559EQ2_7_N001,ALL,1,0.0,134
2022-09-28T02:00:00-00:00,2022-09-28T03:00:00-00:00,2022-09-27,20,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MGHG,LMP_GHG_PRC,2C559EQ2_7_N001,ALL,1,0.0,135
2022-09-28T03:00:00-00:00,2022-09-28T04:00:00-00:00,2022-09-27,21,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,94.54111,131
2022-09-28T03:00:00-00:00,2022-09-28T04:00:00-00:00,2022-09-27,21,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCC,LMP_CONG_PRC,2C559EQ2_7_N001,ALL,1,-19.55296,132
2022-09-28T03:00:00-00:00,2022-09-28T04:00:00-00:00,2022-09-27,21,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCE,LMP_ENE_PRC,2C559EQ2_7_N001,ALL,1,114.09407,133
2022-09-28T03:00:00-00:00,2022-09-28T04:00:00-00:00,2022-09-27,21,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCL,LMP_LOSS_PRC,2C559EQ2_7_N001,ALL,1,0.0,134
2022-09-28T03:00:00-00:00,2022-09-28T04:00:00-00:00,2022-09-27,21,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MGHG,LMP_GHG_PRC,2C559EQ2_7_N001,ALL,1,0.0,135
2022-09-28T04:00:00-00:00,2022-09-28T05:00:00-00:00,2022-09-27,22,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,89.44094,131
2022-09-28T04:00:00-00:00,2022-09-28T05:00:00-00:00,2022-09-27,22,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCC,LMP_CONG_PRC,2C559EQ2_7_N001,ALL,1,-10.90982,132
2022-09-28T04:00:00-00:00,2022-09-28T05:00:00-00:00,2022-09-27,22,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCE,LMP_ENE_PRC,2C559EQ2_7_N001,ALL,1,103.83977,133
2022-09-28T04:00:00-00:00,2022-09-28T05:00:00-00:00,2022-09-27,22,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCL,LMP_LOSS_PRC,2C559EQ2_7_N001,ALL,1,-3.48902,134
2022-09-28T04:00:00-00:00,2022-09-28T05:00:00-00:00,2022-09-27,22,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MGHG,LMP_GHG_PRC,2C559EQ2_7_N001,ALL,1,0.0,135
2022-09-28T05:00:00-00:00,2022-09-28T06:00:00-00:00,2022-09-27,23,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,88.0758,131
2022-09-28T05:00:00-00:00,2022-09-28T06:00:00-00:00,2022-09-27,23,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCC,LMP_CONG_PRC,2C559EQ2_7_N001,ALL,1,-2.04569,132
2022-09-28T05:00:00-00:00,2022-09-28T06:00:00-00:00,2022-09-27,23,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCE,LMP_ENE_PRC,2C559EQ2_7_N001,ALL,1,93.20663,133
2022-09-28T05:00:00-00:00,2022-09-28T06:00:00-00:00,2022-09-27,23,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCL,LMP_LOSS_PRC,2C559EQ2_7_N001,ALL,1,-3.08514,134
2022-09-28T05:00:00-00:00,2022-09-28T06:00:00-00:00,2022-09-27,23,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MGHG,LMP_GHG_PRC,2C559EQ2_7_N001,ALL,1,0.0,135
2022-09-28T06:00:00-00:00,2022-09-28T07:00:00-00:00,2022-09-27,24,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,81.47033,131
2022-09-28T06:00:00-00:00,2022-09-28T07:00:00-00:00,2022-09-27,24,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCC,LMP_CONG_PRC,2C559EQ2_7_N001,ALL,1,0.0,132
2022-09-28T06:00:00-00:00,2022-09-28T07:00:00-00:00,2022-09-27,24,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCE,LMP_ENE_PRC,2C559EQ2_7_N001,ALL,1,83.91218,133
2022-09-28T06:00:00-00:00,2022-09-28T07:00:00-00:00,2022-09-27,24,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCL,LMP_LOSS_PRC,2C559EQ2_7_N001,ALL,1,-2.44184,134
2022-09-28T06:00:00-00:00,2022-09-28T07:00:00-00:00,2022-09-27,24,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MGHG,LMP_GHG_PRC,2C559EQ2_7_N001,ALL,1,0.0,135
2022-09-28T07:00:00-00:00,2022-09-28T08:00:00-00:00,2022-09-28,1,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,74.3589,136
2022-09-28T07:00:00-00:00,2022-09-28T08:00:00-00:00,2022-09-28,1,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCC,LMP_CONG_PRC,2C559EQ2_7_N001,ALL,1,0.0,137
2022-09-28T07:00:00-00:00,2022-09-28T08:00:00-00:00,2022-09-28,1,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCE,LMP_ENE_PRC,2C559EQ2_7_N001,ALL,1,75.49127,138
2022-09-28T07:00:00-00:00,2022-09-28T08:00:00-00:00,2022-09-28,1,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCL,LMP_LOSS_PRC,2C559EQ2_7_N001,ALL,1,-1.13237,139
2022-09-28T07:00:00-00:00,2022-09-28T08:00:00-00:00,2022-09-28,1,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MGHG,LMP_GHG_PRC,2C559EQ2_7_N001,ALL,1,0.0,140
2022-09-28T08:00:00-00:00,2022-09-28T09:00:00-00:00,2022-09-28,2,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,72.50122,136
2022-09-28T08:00:00-00:00,2022-09-28T09:00:00-00:00,2022-09-28,2,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCC,LMP_CONG_PRC,2C559EQ2_7_N001,ALL,1,0.0,137
2022-09-28T08:00:00-00:00,2022-09-28T09:00:00-00:00,2022-09-28,2,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCE,LMP_ENE_PRC,2C559EQ2_7_N001,ALL,1,73.51574,138
2022-09-28T08:00:00-00:00,2022-09-28T09:00:00-00:00,2022-09-28,2,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCL,LMP_LOSS_PRC,2C559EQ2_7_N001,ALL,1,-1.01452,139
2022-09-28T08:00:00-00:00,2022-09-28T09:00:00-00:00,2022-09-28,2,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MGHG,LMP_GHG_PRC,2C559EQ2_7_N001,ALL,1,0.0,140
2022-09-28T09:00:00-00:00,2022-09-28T10:00:00-00:00,2022-09-28,3,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,66.96093,136
2022-09-28T09:00:00-00:00,2022-09-28T10:00:00-00:00,2022-09-28,3,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCC,LMP_CONG_PRC,2C559EQ2_7_N001,ALL,1,0.0,137
2022-09-28T09:00:00-00:00,2022-09-28T10:00:00-00:00,2022-09-28,3,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCE,LMP_ENE_PRC,2C559EQ2_7_N001,ALL,1,67.75365,138
2022-09-28T09:00:00-00:00,2022-09-28T10:00:00-00:00,2022-09-28,3,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCL,LMP_LOSS_PRC,2C559EQ2_7_N001,ALL,1,-0.79272,139
2022-09-28T09:00:00-00:00,2022-09-28T10:00:00-00:00,2022-09-28,3,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MGHG,LMP_GHG_PRC,2C559EQ2_7_N001,ALL,1,0.0,140
2022-09-28T10:00:00-00:00,2022-09-28T11:00:00-00:00,2022-09-28,4,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,66.28523,136
2022-09-28T10:00:00-00:00,2022-09-28T11:00:00-00:00,2022-09-28,4,0,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,DAM,MCC,LMP_CONG_PRC,2C559EQ2_7_N001,ALL,1,0.0,137
